,break_time,x,break,wrd_id
0,1.12,76,1,0
1,1.31,76,1,1
2,1.53,76,1,2
3,1.6,76,1,3
4,2.08,76,2,4
5,2.45,76,1,5
6,2.81,76,1,6
7,3.1,76,2,7
8,3.2,76,1,8
9,3.29,76,1,9
10,3.71,76,4,10
11,4.36,76,2,11
12,4.47,76,1-,12
13,4.57,76,1,13
14,4.89,76,1,14
15,5.14,76,1,15
16,5.41,76,3,16
17,5.5,76,1-,17
18,5.86,76,1,18
19,6.13,76,2,19
20,6.37,76,1,20
21,6.64,76,4,21
22,7.24,76,1,22
23,7.91,76,2,23
24,8.2,76,2,24
25,8.6,76,3,25
26,8.77,76,1-,26
27,8.81,76,1,27
28,9.13,76,3,28
29,9.37,76,1,29
30,9.45,76,1,30
31,9.92,76,4,31
32,10.05,76,1-,32
33,10.34,76,3,33
34,10.74,76,1,34
35,10.81,76,1,35
36,11.04,76,1,36
37,11.27,76,2,37
38,11.5,76,1,38
39,11.88,76,1,39
40,12.04,76,1,40
41,12.33,76,3,41
42,12.54,76,1,42
43,12.96,76,1,43
44,13.41,76,4,44
45,13.68,76,1,45
46,14.23,76,4,46
