,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.50055,123,2-,0,"['H*', 'HiF0', '-?']","[0.363036, 0.385039, 0.50055]",True,False,['Kids']
1,0.781078,123,1,1,['L+H*'],[0.660066],True,False,"[""don't""]"
2,0.990099,123,1,2,[],[],False,False,['have']
3,1.369638,123,1,3,['!H*'],[1.210122],True,False,['sex']
4,1.705171,123,1,4,[],[],False,False,['because']
5,2.442245,123,3,5,"['H*', '!H-']","[1.853686, 2.315733]",True,True,['contraceptives']
6,2.887789,123,3,6,"['HiF0', 'H*', 'H-']","[2.607261, 2.623762, 2.860286]",True,True,['are']
7,3.11263,123,1,7,[],[],False,False,['or']
8,3.250144,123,1,8,[],[],False,False,['are']
9,3.481849,123,0,9,['H*'],[3.388339],True,False,['not']
10,4.004402,123,4,10,"['H*', 'HiF0', 'L-H%']","[3.767877, 3.767877, 3.971398]",True,True,['available']
11,4.542773,123,1,11,"['L+H*', 'HiF0']","[4.377757, 4.377757]",True,False,['according']
12,4.630782,123,1,12,[],[],False,False,['to']
13,5.665567,123,4,13,['L-H%'],[5.384358],False,True,['Prothrow-Stith']
14,5.8189,123,1,14,[],[],False,False,['and']
15,5.950913,123,1,15,['*?'],[5.928911],False,False,['while']
16,6.137932,123,1,16,[],[],False,False,['She']
17,6.352453,123,1,17,[],[],False,False,['does']
18,6.599978,123,1,18,['H*'],[6.550473],True,False,['not']
19,7.156217,123,3,19,"['HiF0', 'H*', 'H-']","[7.067525, 7.073026, 7.139032]",True,True,['condone']
20,7.61208,123,1,20,"['HiF0', 'H*', 'HiF0']","[7.293048, 7.32055, 7.326051]",True,False,['sexual']
21,8.046623,123,1,21,['!H*'],[7.865105],True,False,['activity']
22,8.332652,123,1,22,[],[],False,False,['among']
23,8.707373,123,4,23,"['!H*', 'L-H%']","[8.525171, 8.629682]",True,True,['teens']
24,9.240243,123,1,24,[],[],False,False,['She']
25,9.510452,123,2-,25,"['H*', '-?']","[9.317251, 9.487768]",True,False,['thinks']
26,10.148517,123,4,26,"['L+H*', 'HiF0', 'L-H%']","[9.746294, 9.746294, 10.026822]",True,True,['medically']
27,10.334853,123,1,27,[],[],False,False,"[""it's""]"
28,10.907591,123,3,28,"['H*', 'H*', 'HiF0', 'H-']","[10.488869, 10.752895, 10.752895, 10.884908]",True,True,['unfair']
29,11.066425,123,1-,29,[],[],False,False,['to']
30,11.528471,123,1,30,['L+H*'],[11.451464],True,False,['deny']
31,12.007019,123,1,31,['H*'],[11.643983],True,False,['access']
32,12.089528,123,1-,32,[],[],False,False,['to']
33,12.859605,123,1,33,['!H*'],[12.601079],True,False,['contraceptives']
34,13.002619,123,1-,34,[],[],False,False,['to']
35,13.448846,123,4,35,"['L+H*', 'HiF0', 'L-H%']","[13.173137, 13.173137, 13.40966]",True,True,['some']
36,14.080728,123,1,36,[],[],False,False,['because']
37,14.533206,123,4,37,"['HiF0', 'H*', 'X%?']","[14.179738, 14.196239, 14.493269]",True,True,['Others']
38,14.909996,123,1,38,['H*'],[14.824738],True,False,['object/v']
39,14.985265,123,1-,39,[],[],False,False,['to']
40,15.191535,123,1,40,[],[],False,False,['their']
41,16.007354,123,3,41,"['H*', 'HiF0', '!H-']","[15.608563, 15.642577, 15.921137]",True,True,['availability']
42,16.128366,123,1,42,[],[],False,False,['in']
43,16.650919,123,3,43,"['HiF0', 'H*', 'H-']","[16.452899, 16.458399, 16.535407]",True,True,['schools']
44,16.843438,123,1,44,['*?'],[16.793933],False,False,['on']
45,17.382492,123,1,45,"['>', 'HiF0', 'H+!H*']","[16.931447, 16.931447, 17.079962]",False,False,['religious']
46,18.042558,123,4,46,['L-L%'],[17.65752],False,True,['grounds']
