,break_time,x,break,wrd_id
0,3.97,76,1,0
1,4.18,76,2,1
2,4.65,76,4-,2
3,4.92,76,1,3
4,5.73,76,2,4
5,6.17,76,3,5
6,6.42,76,1,6
7,6.56,76,1,7
8,6.94,76,3-,8
9,7.56,76,4,9
10,8.1,76,2,10
11,8.17,76,1,11
12,9.16,76,4,12
13,9.74,76,1-,13
14,9.97,76,2,14
15,10.12,76,1,15
16,10.31,76,1,16
17,10.5,76,2-,17
18,11.01,76,2,18
19,11.49,76,1,19
20,11.94,76,1,20
21,12.2,76,1,21
22,12.63,76,4,22
23,13.1,76,1,23
24,13.43,76,2,24
25,14.0,76,4,25
26,14.29,76,1,26
27,14.74,76,3,27
28,14.87,76,1,28
29,15.26,76,2,29
30,15.71,76,3-,30
31,15.79,76,1-,31
32,16.68,76,4-,32
33,16.799999,76,1-,33
34,17.209999,76,4,34
35,17.870001,76,2,35
36,18.299999,76,3-,36
37,18.68,76,3-,37
38,18.74,76,1,38
39,18.959999,76,1,39
40,19.58,76,2,40
41,19.68,76,1,41
42,20.24,76,4-,42
43,20.4,76,1,43
44,20.85,76,1,44
45,21.360001,76,4,45
