,break_time,x,break,wrd_id
0,0.511551,123,1,0
1,1.177118,123,3,1
2,1.661167,123,1,2
3,1.831684,123,1-,3
4,2.128714,123,4,4
5,2.398241,123,2,5
6,2.48625,123,1,6
7,3.140815,123,4,7
8,3.608362,123,1,8
9,4.009903,123,1,9
10,4.587461,123,3,10
11,4.790979,123,1-,11
12,5.665567,123,4,12
13,5.836084,123,1,13
14,6.061607,123,1,14
15,6.419143,123,3,15
16,6.848186,123,3,16
17,7.260727,123,1,17
18,8.102312,123,4,18
19,8.833884,123,1,19
20,9.262927,123,1,20
21,9.933994,123,4,21
22,10.236525,123,1,22
23,10.330034,123,1-,23
24,10.401542,123,1,24
25,10.808582,123,1-,25
26,10.88009,123,2-,26
27,11.292631,123,1,27
28,11.738175,123,3-,28
29,11.820684,123,1,29
30,12.37624,123,1,30
31,13.032136,123,4,31
32,13.807713,123,4,32
