,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.302529,123,1,0,"['H*', 'HiF0']","[0.236524, 0.250274]",True,False,['All']
1,0.445542,123,1,1,[],[],False,False,['but']
2,0.684815,123,1-,2,"['L+H*', '<']","[0.59956, 0.682069]",True,False,['one']
3,0.775574,123,1-,3,[],[],False,False,['of']
4,0.852581,123,1-,4,[],[],False,False,['the']
5,1.124857,123,1,5,['L+!H*'],[1.012096],False,False,['Chief']
6,1.639165,123,3-,6,"['!H*', '!H-']","[1.278871, 1.595151]",True,True,['justices']
7,1.933136,123,1,7,[],[],False,False,['since']
8,2.365788,123,1,8,"['H*', 'HiF0']","[2.007393, 2.038507]",True,False,['eighteen']
9,3.239825,123,4-,9,"['!H*', 'H*', 'H-L%']","[2.541805, 3.003849, 3.206822]",True,True,['ninety-nine']
10,3.432896,123,1,10,[],[],False,False,['when']
11,3.837184,123,1,11,['H*'],[3.595161],True,False,['Oliver']
12,4.208469,123,1,12,['L+H*'],[3.991199],True,False,['Wendell']
13,4.588005,123,1,13,"['L+H*', 'HiF0']","[4.381736, 4.453243]",True,False,['Holmes']
14,4.747521,123,1,14,[],[],False,False,['was']
15,5.228816,123,4,15,['L-H%'],[5.135307],False,True,['appointed']
16,5.611907,123,2-,16,['H*'],[5.501654],True,False,['came']
17,5.771775,123,1-,17,"['<', 'HiF0']","[5.711135, 5.711135]",False,False,['from']
18,5.887541,123,1-,18,[],[],False,False,['the']
19,6.284454,123,3,19,"['H+!H*', 'H-']","[6.041896, 6.229327]",False,True,['ranks']
20,6.427783,123,1,20,[],[],False,False,['of']
21,6.954576,123,3,21,"['H*', 'HiF0', 'H-']","[6.549062, 6.554575, 6.824696]",True,True,"[""S.J.C.'s""]"
22,7.756338,123,1,22,"['H*', 'HiF0']","[7.497242, 7.502755]",True,False,['associate/aj']
23,8.420947,123,4,23,['L-L%'],[8.037485],False,True,['justices']
24,9.195148,123,1-,24,['H*'],[9.09592],True,False,['If']
25,9.277838,123,1-,25,[],[],False,False,['he']
26,9.63065,123,1,26,['H*'],[9.503858],True,False,['sticks']
27,9.807055,123,1,27,[],[],False,False,['with']
28,10.344874,123,3,28,"['L+H*', 'HiF0', 'L-']","[10.0441, 10.077176, 10.275633]",True,True,['tradition']
29,10.931641,123,1-,29,"['L+H*', 'HiF0']","[10.622931, 10.622931]",True,False,['Dukakis']
30,11.025357,123,1,30,[],[],False,False,['is']
31,11.38368,123,1,31,['L+!H*'],[11.185224],False,False,['likely']
32,11.678941,123,3,32,['H-'],[11.620726],False,True,['to']
33,12.119955,123,3,33,"['H*', 'HiF0', 'H-']","[11.841235, 11.841235, 12.034178]",True,True,['elevate']
34,12.364939,123,1-,34,"['H*', 'HiF0']","[12.298787, 12.364939]",True,False,['one']
35,12.475192,123,1-,35,[],[],False,False,['of']
36,12.618522,123,1-,36,[],[],False,False,['his']
37,13.178391,123,4-,37,['L-H%'],[13.103637],False,True,['appointees']
38,13.291068,123,1-,38,[],[],False,False,['to']
39,13.669019,123,4,39,"['H*', 'HiF0', 'L-L%']","[13.489525, 13.489525, 13.627342]",True,True,['Chief']
40,14.140021,123,1,40,['X*?'],[14.115522],False,False,['that']
41,14.385643,123,3-,41,['!H-'],[14.319491],False,True,['means']
42,14.642008,123,1,42,['H*'],[14.556536],True,False,['Paul']
43,15.273208,123,3,43,"['!H*', 'H-']","[14.928667, 15.18225]",True,True,['Leocos']
44,15.507498,123,2-,44,['*?'],[15.468909],False,False,[]
