,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.69857,115,H*,0,0,True
1,0.704071,115,HiF0,1,0,False
2,1.122113,115,L-,2,0,False
3,1.732674,115,HiF0,3,2,False
4,1.754676,115,H*,4,2,True
5,1.958197,115,L-L%,5,2,False
6,2.469748,115,H*,6,5,True
7,2.480749,115,HiF0,7,5,False
8,2.893291,115,!H*,8,8,True
9,3.278329,115,!H*,9,9,True
10,3.544171,115,L-L%,10,9,False
11,4.009901,115,H*,11,11,True
12,4.372938,115,H*,12,12,True
13,4.944021,115,HiF0,13,12,False
14,4.950496,115,H*,14,12,True
15,5.150306,115,L-L%,15,12,False
16,5.896591,115,H*,16,14,True
17,5.939621,115,HiF0,17,14,False
18,6.061607,115,H-,18,14,False
19,6.445672,115,HiF0,19,16,False
20,6.474149,115,H*,20,16,True
21,6.761749,115,L-,21,16,False
22,6.979223,115,HiF0,22,17,False
23,6.991199,115,H*,23,17,True
24,7.244224,115,!H*,24,18,True
25,7.629263,115,L+H*,25,19,True
26,8.58644,115,L-H%,26,20,False
27,8.997926,115,HiF0,27,21,False
28,9.031904,115,H*,28,21,True
29,9.642465,115,!H*,29,23,True
30,9.900991,115,H-,30,23,False
31,10.836085,115,H*,31,27,True
32,10.846112,115,HiF0,32,27,False
33,11.215622,115,L-L%,33,27,False
34,11.39164,115,L+H*,34,28,True
35,11.501651,115,<,35,28,False
36,12.244225,115,H*,36,31,True
37,12.281754,115,HiF0,37,31,False
38,12.508252,115,L-L%,38,31,False
39,13.344942,115,H*,39,32,True
40,13.383789,115,HiF0,40,32,False
41,13.762984,115,*?,41,34,False
42,13.972005,115,L-H%,42,34,False
43,14.445052,115,H*,43,36,True
44,15.105461,115,HiF0,44,40,False
45,15.110619,115,L+H*,45,40,True
46,15.584009,115,L-H%,46,41,False
47,15.982975,115,L+H*,47,43,True
48,16.004978,115,HiF0,48,43,False
49,17.017079,115,!H*,49,49,True
50,17.331269,115,H-L%,50,49,False
51,17.831288,115,H*,51,52,True
52,17.842162,115,HiF0,52,52,False
53,18.139319,115,*?,53,52,False
54,18.24933,115,H-,54,52,False
55,18.41972,115,HiF0,55,53,False
56,18.469352,115,H*,56,53,True
57,19.013907,115,H+!H*,57,54,False
58,19.49492,115,L-L%,58,54,False
