,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.69779,115,HiF0,0,0,False
1,1.054215,115,L-L%,1,0,False
2,1.445,115,H*,2,0,True
3,1.460841,115,HiF0,3,0,False
4,1.7,115,!H*,4,1,True
5,2.04819,115,L-,5,1,False
6,2.76,115,H*,6,4,True
7,2.76104,115,HiF0,7,4,False
8,3.34,115,*?,8,5,False
9,3.665,115,!H*,9,6,True
10,3.885536,115,L-L%,10,6,False
11,4.345,115,H*,11,8,True
12,4.367463,115,HiF0,12,8,False
13,4.605,115,L-,13,8,False
14,5.615,115,H*,14,11,True
15,5.644965,115,HiF0,15,11,False
16,6.113694,115,L-H%,16,12,False
17,6.563638,115,HiF0,17,14,False
18,6.585,115,L+H*,18,14,True
19,6.896825,115,H-L%,19,14,False
20,7.45,115,H*,20,15,True
21,7.455231,115,HiF0,21,15,False
22,7.915,115,L+!H*,22,17,False
23,8.705,115,L+H*,23,18,True
24,9.54,115,L+H*,24,21,True
25,9.94767,115,L-L%,25,21,False
26,10.6,115,L+H*,26,24,True
27,10.617876,115,HiF0,27,24,False
28,10.82296,115,L-,28,24,False
29,11.825,115,*?,29,29,False
30,12.226718,115,HiF0,30,31,False
31,12.26,115,H*,31,31,True
32,12.512808,115,L-L%,32,31,False
33,13.215,115,H*,33,33,True
34,13.245793,115,HiF0,34,33,False
35,13.57,115,!H*,35,36,True
36,13.945,115,L+H*,36,37,True
37,14.405,115,L+!H*,37,38,False
38,14.695,115,L-L%,38,38,False
39,15.255,115,L+H*,39,40,True
40,15.277252,115,HiF0,40,40,False
41,15.71,115,!H*,41,41,True
42,16.16,115,H*,42,42,True
43,16.349631,115,L-H%,43,42,False
44,17.280001,115,L+H*,44,45,True
45,17.315401,115,HiF0,45,45,False
46,18.305,115,L+!H*,46,48,False
47,18.667234,115,L-L%,47,48,False
48,19.120001,115,L+H*,48,50,True
49,19.144195,115,HiF0,49,50,False
50,19.555,115,!H*,50,53,True
51,19.892132,115,L-L%,51,53,False
52,20.63041,115,H*,52,55,True
53,20.664591,115,HiF0,53,55,False
54,21.834999,115,H*,54,57,True
55,22.57,115,L*,55,58,True
56,22.844262,115,L-H%,56,58,False
57,23.045,115,H*,57,59,True
58,23.065145,115,HiF0,58,59,False
59,23.33,115,L-,59,59,False
60,23.945,115,L+H*,60,63,True
61,23.963738,115,HiF0,61,63,False
62,24.225,115,!H*,62,64,True
63,24.365344,115,L-,63,64,False
64,24.746869,115,HiF0,64,66,False
65,24.77,115,H*,65,66,True
66,24.962732,115,L-L%,66,66,False
