,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.52,76,2,0,[],[],False,False,['State']
1,0.83,76,1,1,['*'],[0.685],False,False,['Safe']
2,1.06,76,2,2,[],[],False,False,['Roads']
3,1.31,76,3,3,['H-'],[1.16],False,True,['Act']
4,1.4,76,1,4,[],[],False,False,['is']
5,1.68,76,1,5,['*'],[1.475],False,False,['only']
6,1.74,76,1,6,[],[],False,False,['a']
7,1.96,76,2,7,['*'],[1.95],False,False,['few']
8,2.25,76,1,8,[],[],False,False,['days']
9,2.5,76,4,9,"['*', 'L-L%']","[2.33, 2.484936]",False,True,['old']
10,2.67,76,1,10,[],[],False,False,['but']
11,2.82,76,1,11,[],[],False,False,"[""it's""]"
12,3.19,76,1,12,['*'],[2.999501],False,False,['already']
13,3.57,76,1,13,[],[],False,False,['facing']
14,3.63,76,1,14,[],[],False,False,['a']
15,4.2,76,4,15,"['*', 'L-L%']","[3.835, 4.18674]",False,True,['challenge']
16,4.76,76,1,16,[],[],False,False,['the']
17,5.01,76,2,17,['*'],[4.905],False,False,['man']
18,5.14,76,1,18,[],[],False,False,['who']
19,5.56,76,1,19,['*'],[5.365],False,False,['directed']
20,5.65,76,1,20,[],[],False,False,['the']
21,6.17,76,1,21,['*'],[5.945],False,False,['successful']
22,6.4,76,1,22,['*'],[6.225],False,False,['effort']
23,6.74,76,2,23,['*'],[6.585],False,False,['last']
24,7.14,76,3,24,"['*', 'H-']","[6.92, 7.115]",False,True,['election']
25,7.23,76,1-,25,[],[],False,False,['to']
26,7.41,76,1,26,[],[],False,False,['get']
27,7.47,76,1,27,[],[],False,False,['the']
28,7.97,76,1,28,['*'],[7.585],False,False,['mandatory']
29,8.24,76,2,29,['*'],[8.17],False,False,['seat']
30,8.48,76,1,30,[],[],False,False,['belt']
31,8.69,76,3,31,['H-'],[8.63],False,True,['law']
32,9.07,76,2,32,['*'],[8.975],False,False,['stripped']
33,9.25,76,1,33,[],[],False,False,['from']
34,9.34,76,1,34,[],[],False,False,['the']
35,9.55,76,2,35,['*'],[9.51],False,False,['law']
36,9.87,76,4,36,['L-L%'],[9.807465],False,True,['books']
37,10.33,76,1,37,[],[],False,False,['is']
38,10.54,76,2,38,['*'],[10.47],False,False,['now']
39,10.85,76,1,39,['*'],[10.685],False,False,['vowing']
40,10.96,76,1-,40,[],[],False,False,['to']
41,11.17,76,1,41,[],[],False,False,['try']
42,11.27,76,1-,42,[],[],False,False,['to']
43,11.67,76,4,43,"['*', 'L-L%']","[11.565, 11.654852]",False,True,['repeal']
44,11.91,76,1,44,['*'],[11.83],False,False,['part']
45,12.08,76,1-,45,[],[],False,False,['of']
46,12.3,76,1,46,['*'],[12.165],False,False,['this']
47,12.62,76,4,47,['L-L%'],[12.611366],False,True,['law']
48,13.22,76,1,48,[],[],False,False,['Lynn']
49,13.73,76,1,49,['*'],[13.295],False,False,['activist']
50,13.92,76,1,50,[],[],False,False,['Chip']
51,14.24,76,3,51,"['*', 'H-']","[14.145, 14.222809]",False,True,['Ford']
52,14.45,76,1,52,[],[],False,False,['has']
53,14.62,76,1,53,['*'],[14.535],False,False,['yet']
54,14.72,76,1,54,[],[],False,False,['to']
55,14.9,76,1,55,[],[],False,False,['give']
56,14.95,76,1,56,[],[],False,False,['a']
57,15.24,76,2,57,['*'],[15.13],False,False,['name']
58,15.41,76,1,58,[],[],False,False,['to']
59,15.56,76,1,59,[],[],False,False,['his']
60,15.92,76,4,60,"['*', 'L-H%']","[15.805, 15.89908]",False,True,['committee']
61,16.360001,76,1-,61,[],[],False,False,['but']
62,16.549999,76,1,62,[],[],False,False,"[""he's""]"
63,16.92,76,1,63,['*'],[16.701702],False,False,['already']
64,17.120001,76,1,64,[],[],False,False,['set']
65,17.32,76,1,65,[],[],False,False,['its']
66,17.67,76,4,66,"['*', 'L-L%']","[17.465, 17.656105]",False,True,['goal']
67,18.219999,76,1,67,[],[],False,False,['to']
68,18.68,76,3,68,"['*', 'L-']","[18.530001, 18.645]",False,True,['repeal']
69,18.82,76,1,69,['*'],[18.780001],False,False,['what']
70,18.959999,76,1,70,[],[],False,False,['is']
71,19.059999,76,1,71,[],[],False,False,['the']
72,19.27,76,1,72,['*'],[19.17],False,False,['most']
73,19.91,76,1,73,"['*', '*']","[19.434999, 19.674999]",False,False,['controversial']
74,20.35,76,3,74,"['*', 'L-']","[20.174999, 20.32]",False,True,['clause']
75,20.450001,76,1,75,[],[],False,False,['in']
76,20.52,76,1,76,[],[],False,False,['the']
77,20.84,76,2,77,['*'],[20.684999],False,False,['Safe']
78,21.110001,76,2,78,['*'],[20.969999],False,False,['Roads']
79,21.389999,76,4,79,"['*', 'L-H%']","[21.235001, 21.344999]",False,True,['Act']
80,21.780001,76,1,80,[],[],False,False,['the']
81,22.049999,76,2,81,['*'],[21.98],False,False,['per']
82,22.35,76,3,82,"['*', 'H-']","[22.280001, 22.318284]",False,True,['se']
83,22.84,76,4,83,"['*', 'L-L%']","[22.635, 22.815271]",False,True,['clause']
84,23.01,76,1,84,[],[],False,False,['which']
85,23.299999,76,2,85,['*'],[23.215],False,False,['allows']
86,23.57,76,1,86,['*'],[23.41],False,False,['someone']
87,23.65,76,1-,87,[],[],False,False,['to']
88,23.799999,76,1,88,[],[],False,False,['be']
89,24.16,76,3,89,"['*', 'H-']","[23.92, 24.09539]",False,True,['punished']
90,24.280001,76,1,90,[],[],False,False,['for']
91,24.65,76,1,91,['*'],[24.424999],False,False,['drinking']
92,24.76,76,1-,92,[],[],False,False,['{and']
93,25.120001,76,3,93,"['*', 'L-']","[24.945, 25.1]",False,True,['}driving']
94,25.43,76,2,94,['*'],[25.370001],False,False,['before']
95,25.610001,76,1,95,['*'],[25.545],False,False,"[""they've""]"
96,25.879999,76,1-,96,['*'],[25.665001],False,False,['even']
97,26.040001,76,1,97,[],[],False,False,['been']
98,26.379999,76,3,98,"['*', 'L-']","[26.299999, 26.375]",False,True,['tried']
99,26.52,76,1,99,[],[],False,False,['in']
100,26.889999,76,4,100,"['*', 'L-L%']","[26.735001, 26.834999]",False,True,['court']
101,27.85,76,1,101,['*'],[27.715],False,False,['Under']
102,27.950001,76,1,102,[],[],False,False,['the']
103,28.190001,76,2,103,['*'],[28.120001],False,False,['per']
104,28.4,76,1,104,[],[],False,False,['se']
105,28.620001,76,1,105,['*'],[28.52],False,False,['part']
106,28.709999,76,1-,106,[],[],False,False,['of']
107,28.93,76,1,107,[],[],False,False,['this']
108,29.129999,76,2,108,['*'],[29.055],False,False,['new']
109,29.360001,76,4,109,"['*', 'L-H%']","[29.299999, 29.347101]",False,True,['law']
110,29.84,76,1,110,[],[],False,False,['If']
111,30.030001,76,1,111,[],[],False,False,"[""you're""]"
112,30.5,76,3,112,"['*', 'L-']","[30.245001, 30.486657]",False,True,['arrested']
113,30.74,76,1,113,[],[],False,False,['take']
114,30.82,76,1,114,[],[],False,False,['a']
115,31.07,76,1,115,['*'],[31.0],False,False,['breath']
116,31.440001,76,3,116,['L-'],[31.319989],False,True,['test']
117,31.65,76,2,117,['*'],[31.530001],False,False,['and']
118,31.74,76,1,118,[],[],False,False,['your']
119,32.02,76,2,119,['*'],[31.950001],False,False,['blood']
120,32.48,76,1,120,['*'],[32.194376],False,False,['content']
121,32.77,76,1,121,['*'],[32.584999],False,False,['level']
122,33.299999,76,1,122,['*'],[32.895],False,False,['registers']
123,33.639999,76,1,123,['*'],[33.52],False,False,['point']
124,33.889999,76,1,124,[],[],False,False,['one']
125,34.110001,76,4,125,"['*', 'L-H%']","[34.009998, 34.099308]",False,True,['oh']
126,34.279999,76,1,126,[],[],False,False,['or']
127,34.639999,76,4,127,"['*', 'L-H%']","[34.494999, 34.631436]",False,True,['higher']
128,35.16,76,1,128,[],[],False,False,['You']
129,35.32,76,1,129,[],[],False,False,['can']
130,35.93,76,1,130,"['*', '*']","[35.404999, 35.630001]",False,False,['automatically']
131,36.23,76,2,131,['*'],[36.119999],False,False,['lose']
132,36.330002,76,1,132,[],[],False,False,['your']
133,36.830002,76,4,133,"['*', 'L-L%']","[36.5, 36.799006]",False,True,['license']
134,36.93,76,1,134,[],[],False,False,['for']
135,37.290001,76,1,135,['*'],[37.099998],False,False,['ninety']
136,37.73,76,4,136,"['*', 'L-L%']","[37.540001, 37.707639]",False,True,['days']
137,38.310001,76,1-,137,[],[],False,False,['and']
138,38.529999,76,1,138,['*'],[38.395],False,False,"[""that's""]"
139,38.799999,76,3,139,['L-'],[38.68],False,True,['just']
140,38.860001,76,1,140,[],[],False,False,['at']
141,39.119999,76,1,141,[],[],False,False,['your']
142,39.700001,76,4,142,"['*', 'L-L%']","[39.334999, 39.656393]",False,True,['arraignment']
143,39.939999,76,1,143,[],[],False,False,['Then']
144,40.040001,76,1,144,[],[],False,False,['You']
145,40.34,76,2,145,['*'],[40.235001],False,False,['still']
146,40.560001,76,1,146,[],[],False,False,['got']
147,40.650002,76,1-,147,[],[],False,False,['to']
148,40.950001,76,3,148,"['*', 'H-']","[40.830002, 40.876271]",False,True,['face']
149,41.68,76,1,149,"['*', '*']","[41.099998, 41.59]",False,False,['D.W.I.']
150,42.119999,76,1,150,['*'],[41.805],False,False,['charges']
151,42.200001,76,1,151,[],[],False,False,['at']
152,42.290001,76,1,152,[],[],False,False,['a']
153,42.700001,76,4,153,"['*', 'L-L%']","[42.549999, 42.676159]",False,True,['trial']
154,43.5,76,2,154,['*'],[43.41],False,False,['State']
155,43.869999,76,1,155,['*'],[43.66],False,False,['officials']
156,44.119999,76,2,156,['*'],[44.060001],False,False,['say']
157,44.34,76,1,157,['*'],[44.279999],False,False,['about']
158,44.389999,76,1,158,[],[],False,False,['a']
159,44.810001,76,1,159,['*'],[44.605],False,False,['quarter']
160,44.91,76,1,160,[],[],False,False,['of']
161,45.07,76,1,161,[],[],False,False,['all']
162,45.259998,76,1,162,[],[],False,False,['Those']
163,45.66,76,1,163,['*'],[45.459999],False,False,['arrested']
164,45.799999,76,1,164,[],[],False,False,['for']
165,46.169998,76,1,165,['*'],[45.955002],False,False,['drunken']
166,46.630001,76,3,166,"['*', 'H-']","[46.395, 46.610001]",False,True,['drivers']
167,46.860001,76,2,167,['*'],[46.755001],False,False,['are']
168,47.240002,76,1,168,['*'],[47.165001],False,False,['{repeat']
169,47.869999,76,4,169,"['*', 'L-L%']","[47.470001, 47.854038]",False,True,['offenders']
170,48.57,76,1,170,[],[],False,False,['they']
171,48.779999,76,1,171,['*'],[48.73],False,False,['say']
172,48.860001,76,1,172,[],[],False,False,['the']
173,49.07,76,1,173,['*'],[49.025002],False,False,['per']
174,49.299999,76,2,174,[],[],False,False,['se']
175,49.73,76,4,175,"['*', 'L-H%']","[49.549999, 49.719185]",False,True,['clause']
176,49.830002,76,1,176,[],[],False,False,['will']
177,50.07,76,1,177,['*'],[49.974998],False,False,['get']
178,50.27,76,1,178,[],[],False,False,['Those']
179,50.610001,76,1,179,['*'],[50.389999],False,False,['people']
180,50.830002,76,2,180,['*'],[50.68],False,False,['off']
181,50.900002,76,1,181,[],[],False,False,['the']
182,51.220001,76,3,182,"['*', 'L-']","[51.09, 51.195]",False,True,['road']
183,51.639999,76,4,183,"['*', 'L-L%']","[51.424999, 51.626813]",False,True,['sooner']
184,52.439999,76,1,184,['*'],[52.41],False,False,['Chip']
185,52.849998,76,3,185,"['*', 'H-']","[52.674999, 52.830002]",False,True,['Ford']
186,53.119999,76,2,186,['*'],[53.009998],False,False,['says']
187,53.209999,76,1,187,[],[],False,False,['it']
188,53.43,76,1,188,['*'],[53.365002],False,False,['may']
189,53.720001,76,3,189,"['*', 'H-']","[53.650002, 53.720001]",False,True,['indeed']
190,53.889999,76,1,190,[],[],False,False,['get']
191,53.990002,76,1,191,[],[],False,False,['them']
192,54.200001,76,1,192,[],[],False,False,['off']
193,54.290001,76,1,193,[],[],False,False,['the']
194,54.599998,76,4,194,"['*', 'L-L%']","[54.509998, 54.579662]",False,True,['road']
195,55.139999,76,1,195,[],[],False,False,['but']
196,55.259998,76,1,196,[],[],False,False,['it']
197,55.380001,76,1,197,[],[],False,False,['will']
198,55.619999,76,2,198,['*'],[55.560001],False,False,['do']
199,55.66,76,3,199,['H-'],[55.648937],False,True,['{it']
200,55.82,76,1,200,[],[],False,False,['at']
201,55.91,76,1,201,[],[],False,False,['the']
202,56.43,76,3,202,"['*', 'L-']","[56.235001, 56.376848]",False,True,['expense']
203,56.529999,76,1,203,[],[],False,False,['of']
204,56.68,76,1,204,[],[],False,False,['their']
205,57.0,76,1,205,['*'],[56.814999],False,False,['civil']
206,57.470001,76,4,206,"['*', 'L-L%']","[57.169998, 57.410983]",False,True,['rights']
