,break_time,x,break,wrd_id
0,1.019075,76,1,0
1,1.33,76,1,1
2,1.83,76,4-,2
3,1.91,76,1,3
4,2.03,76,1,4
5,2.17,76,1,5
6,2.47,76,1,6
7,2.91,76,4,7
8,3.23,76,2,8
9,3.36,76,1,9
10,3.76,76,1,10
11,4.56,76,3,11
12,4.75,76,1,12
13,4.81,76,1,13
14,5.14,76,1,14
15,5.62,76,4,15
16,5.83,76,1,16
17,5.94,76,1,17
18,6.11,76,2-,18
19,6.85,76,4,19
20,6.97,76,1,20
21,7.48,76,3-,21
22,8.28,76,4,22
23,9.05,76,1,23
24,9.78,76,4,24
25,9.93,76,1-,25
26,9.97,76,1,26
27,10.54,76,1,27
28,11.0,76,4,28
29,11.101075,76,1,29
30,11.989627,76,4,30
31,12.17035,76,1,31
32,12.551876,76,1,32
33,12.993642,76,1,33
34,13.64,76,4,34
