,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.130719,115,H*,0,0,True
1,0.130719,115,HiF0,1,0,False
2,0.821661,115,!H*,2,3,True
3,1.456581,115,!H-,3,3,False
4,1.755367,115,H*,4,4,True
5,1.755367,115,HiF0,5,4,False
6,2.124181,115,!H*,6,5,True
7,2.815123,115,!H*,7,7,True
8,3.179268,115,L-L%,8,7,False
9,4.196882,115,H*,9,10,True
10,4.196882,115,HiF0,10,10,False
11,5.228627,115,H*,11,14,True
12,5.830867,115,HiF0,12,17,False
13,5.844872,115,H*,13,17,True
14,5.942912,115,L-L%,14,17,False
15,6.664579,115,H*,15,19,True
16,6.669599,115,HiF0,16,19,False
17,6.835262,115,L-,17,19,False
18,7.122186,115,H*,18,21,True
19,7.131523,115,HiF0,19,21,False
20,7.620894,115,L+!H*,20,22,False
21,7.845808,115,L-H%,21,22,False
22,8.321998,115,H*,22,23,True
23,8.844873,115,H*,23,26,True
24,8.849542,115,HiF0,24,26,False
25,9.386423,115,L-H%,25,27,False
26,10.04386,115,HiF0,26,30,False
27,10.053197,115,H*,27,30,True
28,10.26795,115,L-L%,28,30,False
