,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.720545,76,3,0,"['H*', 'L-']","[0.48, 0.701071]",True,True,['author']
1,0.87,76,1,1,[],[],False,False,['of']
2,1.04,76,1,2,[],[],False,False,['more']
3,1.260954,76,2,3,[],[],False,False,['than']
4,1.4,76,1,4,['H*'],[1.343719],True,False,['eight']
5,1.77,76,3,5,"['HiF0', 'H*', 'L-']","[1.470301, 1.47517, 1.703991]",True,True,['hundred']
6,2.020447,76,1,6,['H*'],[1.932813],True,False,['State']
7,2.370982,76,1,7,[],[],False,False,['Supreme']
8,2.570593,76,1,8,[],[],False,False,['Court']
9,3.169424,76,4,9,"['H*', 'HiF0', 'L-L%']","[2.77994, 2.804283, 2.955208]",True,True,['opinions']
10,3.89,76,3-,10,"['HiF0', 'H*', 'L-']","[3.536845, 3.577209, 3.85811]",True,True,['Hennessy']
11,4.05,76,1,11,[],[],False,False,['is']
12,4.46,76,1,12,"['H*', 'HiF0']","[4.242073, 4.247593]",True,False,['widely']
13,5.070378,76,3,13,"['!H*', 'L-']","[4.78424, 4.990063]",True,True,['respected']
14,5.269988,76,1,14,[],[],False,False,['for']
15,5.479336,76,1,15,[],[],False,False,['his']
16,5.74,76,1,16,"['H*', 'HiF0']","[5.584933, 5.591312]",True,False,['legal']
17,6.47,76,4,17,"['!H*', 'L-H%']","[5.956418, 6.310899]",True,True,['scholarship']
18,6.64,76,1,18,[],[],False,False,['and']
19,6.84,76,1,19,[],[],False,False,['his']
20,7.489088,76,1,20,"['L+H*', 'HiF0']","[7.055787, 7.055787]",True,False,['administrative']
21,8.13,76,4,21,"['!H*', 'L-L%']","[7.717239, 8.076177]",True,True,['abilities']
22,9.280713,76,3,22,"['H*', 'HiF0', 'L-']","[8.797197, 8.835038, 9.102941]",True,True,['Admirers']
23,9.490061,76,1,23,[],[],False,False,['give']
24,9.99,76,3,24,"['H*', 'HiF0', 'L-']","[9.645108, 9.677863, 9.981453]",True,True,['Hennessy']
25,10.22,76,1,25,['*?'],[10.101938],False,False,['much']
