,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.133038,115,H*,0,0,True
1,0.133038,115,HiF0,1,0,False
2,0.404657,115,!H*,2,1,True
3,0.665189,115,*?,3,2,False
4,0.958981,115,!H*,4,3,True
5,1.358095,115,L+!H*,5,4,False
6,1.552109,115,H-L%,6,5,False
7,1.708107,115,HiF0,7,5,False
8,1.735823,115,H*,8,5,True
9,2.024072,115,H*,9,5,True
10,2.412099,115,H*,10,6,True
11,2.628286,115,H-,11,6,False
12,2.78904,115,L*,12,7,True
13,3.038486,115,L*,13,9,True
14,3.415427,115,H*,14,10,True
15,3.443143,115,HiF0,15,10,False
16,3.709219,115,L-L%,16,10,False
17,3.903229,115,L*,17,11,True
18,4.302342,115,L*,18,13,True
19,4.784604,115,L*,19,14,True
20,4.939815,115,L-L%,20,14,False
21,5.738043,115,X*?,21,16,False
22,6.270194,115,L+H*,22,19,True
23,6.270194,115,HiF0,23,19,False
24,6.780173,115,!H-,24,20,False
25,6.958426,115,H*,25,21,True
26,7.462861,115,L+H*,26,22,True
27,7.961753,115,H*,27,24,True
28,7.989469,115,HiF0,28,24,False
29,8.189026,115,H-L%,29,24,False
30,9.197897,115,L+H*,30,27,True
31,9.253329,115,HiF0,31,27,False
32,9.61364,115,H-L%,32,27,False
33,10.238487,115,H*,33,29,True
34,10.238487,115,HiF0,34,29,False
35,10.354895,115,L-,35,29,False
36,10.848244,115,H*,36,31,True
37,10.887046,115,HiF0,37,31,False
38,11.685274,115,HiF0,38,34,False
39,11.701903,115,L+H*,39,34,True
40,12.001239,115,!H*,40,34,True
41,12.322747,115,H-,41,34,False
42,12.649798,115,HiF0,42,36,False
43,12.671971,115,L+H*,43,36,True
44,12.77175,115,!H-,44,36,False
45,12.900931,115,*?,45,37,False
46,13.277871,115,H*,46,38,True
47,13.372107,115,<,47,38,False
48,13.671442,115,HiF0,48,39,False
49,13.676985,115,H*,49,39,True
50,14.752375,115,L-H%,50,42,False
51,15.339959,115,H-L%,51,44,False
52,15.644837,115,H*,52,46,True
53,15.644837,115,HiF0,53,46,False
54,16.29894,115,L-L%,54,47,False
