,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.59,76,1,0,[],[],False,False,['in']
1,0.9,76,3,1,"['*', 'H-']","[0.765, 0.828312]",False,True,['fact']
2,0.98,76,1,2,[],[],False,False,['the']
3,1.26,76,2,3,['*'],[1.19],False,False,['State']
4,1.42,76,1,4,[],[],False,False,['is']
5,1.62,76,2,5,['*'],[1.545],False,False,['not']
6,1.97,76,1,6,['*'],[1.815],False,False,['planning']
7,2.12,76,1,7,[],[],False,False,['on']
8,2.41,76,1,8,[],[],False,False,['putting']
9,2.57,76,1,9,[],[],False,False,['more']
10,3.01,76,4,10,"['*', 'L-L%']","[2.87, 2.915]",False,True,['police']
11,3.17,76,1,11,[],[],False,False,['on']
12,3.26,76,1,12,[],[],False,False,['the']
13,3.63,76,4,13,"['*', 'L-L%']","[3.47, 3.614452]",False,True,['road']
14,4.23,76,1,14,[],[],False,False,['State']
15,4.65,76,1,15,['*'],[4.405],False,False,['officials']
16,4.89,76,2,16,['*'],[4.835],False,False,['say']
17,5.03,76,1,17,[],[],False,False,['there']
18,5.16,76,1,18,[],[],False,False,['will']
19,5.3,76,1,19,[],[],False,False,['be']
20,5.44,76,1,20,[],[],False,False,['the']
21,5.74,76,2,21,['*'],[5.62],False,False,['same']
22,6.09,76,1,22,['*'],[5.845],False,False,['levels']
23,6.21,76,1,23,[],[],False,False,['of']
24,6.85,76,4,24,"['*', 'L-L%']","[6.455, 6.825]",False,True,['enforcement']
25,7.64,76,1,25,['*'],[7.635],False,False,"[""B.U.'s""]"
26,8.11,76,1,26,['*'],[7.925],False,False,['professor']
27,8.51,76,3,27,"['*', 'H-']","[8.235, 8.497613]",False,True,['Henksen']
28,8.87,76,2,28,['*'],[8.725],False,False,['believes']
29,8.97,76,1,29,[],[],False,False,['the']
30,9.23,76,2,30,['*'],[9.19],False,False,['key']
31,9.36,76,1,31,[],[],False,False,['to']
32,9.45,76,1,32,[],[],False,False,['the']
33,9.62,76,1,33,['*'],[9.57],False,False,['new']
34,9.88,76,1,34,['*'],[9.78],False,False,"[""law's""]"
35,10.48,76,4,35,"['*', 'L-L%']","[10.285, 10.393468]",False,True,['success']
36,10.7,76,2,36,['*'],[10.57],False,False,['is']
37,10.87,76,1,37,[],[],False,False,['its']
38,11.55,76,4,38,"['*', 'L-L%']","[11.145, 11.455]",False,True,['enforcement']
