,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.67269,115,HiF0,0,0,False
1,1.144577,115,L-H%,1,0,False
2,2.158631,115,HiF0,2,1,False
3,2.165,115,L+H*,3,1,True
4,2.655,115,!H*,4,2,True
5,3.022084,115,L-,5,2,False
6,3.51,115,H*,6,4,True
7,3.554211,115,HiF0,7,4,False
8,4.387543,115,L-H%,8,5,False
9,5.082527,115,L+H*,9,8,True
10,5.089357,115,HiF0,10,8,False
11,5.735137,115,!H*,11,10,True
12,6.014656,115,L-L%,12,10,False
13,6.463047,115,H*,13,13,True
14,6.869673,115,L+H*,14,14,True
15,6.876503,115,HiF0,15,14,False
16,7.259634,115,L-H%,16,14,False
17,7.42,115,H*,17,15,True
18,7.539152,115,HiF0,18,15,False
19,8.08,115,L+!H*,19,18,False
20,8.85,115,*?,20,21,False
21,8.981519,115,L-L%,21,21,False
22,9.655818,115,H*,22,22,True
23,9.678713,115,HiF0,23,22,False
24,10.24,115,!H*,24,23,True
25,10.375,115,L-H%,25,23,False
26,11.677706,115,H*,26,26,True
27,11.701802,115,HiF0,27,26,False
28,11.952607,115,H-L%,28,26,False
29,12.475,115,H*,29,27,True
30,12.87,115,H*,30,28,True
31,13.19,115,L+H*,31,30,True
32,13.232924,115,HiF0,32,30,False
33,13.609231,115,L-H%,33,31,False
34,13.835,115,H*,34,32,True
35,13.888751,115,HiF0,35,32,False
36,14.15,115,!H*,36,33,True
37,14.525,115,L-,37,33,False
38,15.073488,115,HiF0,38,36,False
39,15.135,115,L+H*,39,36,True
40,15.356424,115,L-,40,36,False
41,15.700797,115,H*,41,38,True
42,15.721077,115,HiF0,42,38,False
43,15.91,115,!H*,43,39,True
44,16.064254,115,L-,44,39,False
45,16.75,115,L+H*,45,42,True
46,16.759035,115,HiF0,46,42,False
47,17.43,115,L+H*,47,44,True
48,17.514999,115,!H-L%,48,44,False
49,18.33,115,H*,49,45,True
50,18.335337,115,HiF0,50,45,False
51,18.75,115,!H*,51,46,True
52,19.33,115,!H*,52,48,True
53,19.571283,115,L-L%,53,48,False
54,20.01,115,*?,54,50,False
55,20.43,115,H*,55,51,True
56,20.463848,115,HiF0,56,51,False
57,20.7259,115,L-H%,57,51,False
58,21.360001,115,H*,58,53,True
59,21.378915,115,HiF0,59,53,False
60,21.969999,115,!H*,60,55,True
61,22.332323,115,L-L%,61,55,False
62,22.860001,115,H*,62,56,True
63,22.879916,115,HiF0,63,56,False
64,23.705,115,L*+H,64,59,True
65,24.121483,115,L-L%,65,59,False
66,24.455,115,*?,66,61,False
67,25.059999,115,H*,67,63,True
68,25.143969,115,HiF0,68,63,False
69,25.95381,115,L-L%,69,64,False
70,26.542566,115,HiF0,70,67,False
71,26.57,115,H*,71,67,True
72,26.714139,115,H-,72,67,False
73,27.525,115,H*,73,70,True
74,27.662042,115,HiF0,74,70,False
75,27.778666,115,H-,75,70,False
76,28.205,115,H*,76,72,True
77,28.515455,115,HiF0,77,73,False
78,28.543969,115,H*,78,73,True
79,28.832881,115,L-L%,79,73,False
80,29.285,115,H*,80,75,True
81,29.295361,115,HiF0,81,75,False
82,29.535692,115,L-L%,82,75,False
83,30.76,115,L*+H,83,78,True
84,30.816443,115,HiF0,84,78,False
85,31.309999,115,L*,85,79,True
86,31.477307,115,L-H%,86,79,False
87,31.705419,115,H*,87,80,True
88,32.57,115,L+H*,88,84,True
89,32.578488,115,HiF0,89,84,False
90,33.304614,115,L-H%,90,85,False
91,33.694375,115,HiF0,91,86,False
92,33.695,115,H*,92,86,True
93,34.084999,115,*?,93,87,False
94,34.544998,115,L+!H*,94,89,False
95,34.670073,115,L-L%,95,89,False
96,35.369999,115,L*,96,92,True
97,35.611243,115,L-H%,97,92,False
98,36.215,115,H*,98,94,True
99,36.810001,115,L+H*,99,96,True
100,36.852001,115,HiF0,100,96,False
101,37.704613,115,L-H%,101,98,False
102,38.415001,115,L+H*,102,101,True
103,38.681796,115,HiF0,103,102,False
104,38.701877,115,H*,104,102,True
105,38.834999,115,H-L%,105,102,False
106,39.485008,115,H*,106,104,True
107,39.505088,115,HiF0,107,104,False
108,39.84068,115,L*,108,106,True
109,40.011513,115,L-H%,109,106,False
110,40.764999,115,L+H*,110,109,True
111,40.772725,115,HiF0,111,109,False
112,41.2212,115,L-H%,112,109,False
113,41.450001,115,H*,113,110,True
114,41.460475,115,HiF0,114,110,False
115,41.759998,115,!H*,115,111,True
116,42.145044,115,L-L%,116,111,False
117,42.73,115,H*,117,112,True
118,42.745613,115,HiF0,118,112,False
119,43.046441,115,L-H%,119,112,False
120,43.23758,115,HiF0,120,114,False
121,43.314999,115,H*,121,114,True
122,43.974998,115,L+!H*,122,116,False
123,44.134998,115,H-,123,116,False
124,44.75,115,L+H*,124,119,True
125,44.838953,115,HiF0,125,119,False
126,45.252499,115,L*,126,121,True
127,45.661244,115,L-H%,127,121,False
128,46.235001,115,H*,128,122,True
129,46.314854,115,HiF0,129,122,False
130,46.650002,115,!H*,130,123,True
131,46.790001,115,H-,131,123,False
132,47.057825,115,HiF0,132,125,False
133,47.095001,115,L+H*,133,125,True
134,47.73,115,L*,134,126,True
135,47.885136,115,L-H%,135,126,False
136,48.360001,115,H*,136,129,True
137,48.36586,115,HiF0,137,129,False
138,48.532725,115,H-,138,130,False
139,49.395,115,L+H*,139,134,True
140,49.410035,115,HiF0,140,134,False
141,49.717462,115,L-H%,141,134,False
142,50.325001,115,L*,142,137,True
143,50.595001,115,H*,143,138,True
144,50.614852,115,HiF0,144,138,False
145,50.837949,115,L-L%,145,138,False
146,52.387547,115,HiF0,146,141,False
147,52.409031,115,L+H*,147,141,True
148,52.544573,115,-X?,148,141,False
149,52.665255,115,X%?,149,141,False
150,53.560001,115,L+H*,150,144,True
151,53.572284,115,HiF0,151,144,False
152,54.25,115,L+!H*,152,146,False
153,54.705002,115,L+H*,153,147,True
154,54.993168,115,L-H%,154,147,False
155,55.639999,115,H*,155,148,True
156,55.668268,115,HiF0,156,148,False
157,55.904999,115,L*,157,149,True
158,56.349998,115,L-H%,158,149,False
159,56.619999,115,L*+H,159,150,True
160,56.847386,115,HiF0,160,151,False
161,57.134998,115,L*,161,152,True
162,57.762443,115,L-L%,162,153,False
163,58.525002,115,L+H*,163,155,True
164,58.619471,115,HiF0,164,155,False
165,58.904999,115,*?,165,155,False
166,59.190357,115,!H*,166,155,True
