,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.576497,115,HiF0,0,0,False
1,0.593127,115,H*,1,0,True
2,0.903549,115,!H*,2,0,True
3,1.186254,115,L-,3,1,False
4,1.45233,115,HiF0,4,2,False
5,1.463417,115,H*,5,2,True
6,1.762752,115,!H-,6,3,False
7,2.123063,115,HiF0,7,5,False
8,2.161865,115,L+H*,8,5,True
9,3.137477,115,!H*,9,7,True
10,3.558763,115,L-,10,9,False
11,3.880271,115,HiF0,11,11,False
12,3.913531,115,H*,12,11,True
13,4.096458,115,L-L%,13,11,False
14,4.351443,115,H*,14,12,True
15,5.14967,115,L+H*,15,16,True
16,5.155213,115,HiF0,16,16,False
17,5.443462,115,L-,17,17,False
18,6.075392,115,H*,18,20,True
19,6.075392,115,HiF0,19,20,False
20,6.58537,115,L-L%,20,23,False
21,7.200667,115,H*,21,24,True
22,7.20621,115,HiF0,22,24,False
23,7.599781,115,!H*,23,24,True
24,7.849227,115,!H-,24,24,False
25,8.481156,115,HiF0,25,26,False
26,8.492243,115,L+H*,26,26,True
27,8.608651,115,H-,27,26,False
28,8.697343,115,>,28,27,False
29,8.713973,115,HiF0,29,27,False
30,8.885813,115,H+!H*,30,28,False
31,9.506657,115,!H*,31,31,True
32,9.772732,115,L-L%,32,31,False
33,9.983394,115,L+H*,33,33,True
34,9.983394,115,HiF0,34,33,False
35,10.149691,115,H-,35,33,False
36,10.931289,115,L+H*,36,37,True
37,10.936832,115,HiF0,37,37,False
38,11.153018,115,L-,38,38,False
39,11.291599,115,L*+H,39,39,True
40,11.735059,115,H*,40,41,True
41,11.735059,115,HiF0,41,41,False
42,12.012221,115,L-,42,42,False
43,12.156346,115,L*,43,43,True
44,12.53883,115,L+H*,44,44,True
45,12.53883,115,HiF0,45,44,False
46,12.849251,115,L-H%,46,44,False
47,13.281624,115,H*,47,46,True
48,13.309341,115,HiF0,48,46,False
49,13.525527,115,L-L%,49,46,False
