,break_time,x,break,wrd_id
0,0.748075,123,1,0
1,0.940594,123,1,1
2,1.166117,123,2,2
3,1.848186,123,4,3
4,1.925193,123,1,4
5,2.28823,123,1,5
6,2.59076,123,2,6
7,2.860287,123,3,7
8,3.008802,123,1,8
9,3.459847,123,1,9
10,3.844886,123,4,10
11,4.273927,123,2-,11
12,4.515952,123,0,12
13,4.587459,123,1,13
14,4.873487,123,4,14
15,6.160617,123,3,15
16,6.386139,123,1-,16
17,6.606161,123,3,17
18,6.930694,123,2,18
19,7.337735,123,1,19
20,7.766778,123,1,20
21,7.9813,123,1,21
22,8.322334,123,4,22
23,8.943895,123,0,23
24,9.09241,123,0,24
25,9.152916,123,0,25
26,9.350936,123,0,26
27,9.405941,123,0,27
28,9.779979,123,3,28
29,10.011002,123,1,29
30,10.231024,123,1,30
31,10.418043,123,4,31
32,11.18812,123,1,32
33,11.567658,123,4,33
34,11.800891,123,2,34
35,12.08471,123,3,35
36,12.351799,123,0,36
37,12.46731,123,1,37
38,12.989863,123,1,38
39,13.039368,123,0,39
40,13.468411,123,2,40
41,13.952459,123,0,41
42,14.381503,123,4,42
43,14.821545,123,0,43
44,14.882052,123,0,44
45,15.195583,123,0,45
46,15.597123,123,0,46
47,15.877652,123,1,47
48,16.026166,123,1,48
49,16.312195,123,1,49
50,16.625727,123,4,50
51,17.214285,123,1-,51
52,17.478312,123,3,52
53,18.132877,123,4,53
54,18.3639,123,2-,54
55,18.677432,123,1,55
56,19.365001,123,4,56
57,19.436508,123,1,57
58,19.827047,123,1,58
59,20.140579,123,1,59
60,20.470612,123,4,60
61,20.932656,123,0,61
62,21.290192,123,3,62
63,21.642228,123,3,63
64,21.708234,123,1,64
65,22.076771,123,2,65
66,22.142778,123,0,66
67,22.472811,123,4,67
68,22.775342,123,1,68
69,23.083372,123,1,69
70,23.688433,123,4,70
71,24.254989,123,0,71
72,24.376001,123,0,72
73,24.491513,123,0,73
74,24.849049,123,3,74
75,24.986563,123,1,75
76,25.305595,123,2,76
77,25.707135,123,3,77
78,25.916156,123,1-,78
79,26.15268,123,3-,79
80,26.361701,123,1,80
81,26.565221,123,3,81
82,26.706345,123,1-,82
83,27.074882,123,3,83
84,27.15739,123,1,84
85,27.421417,123,1,85
86,27.619437,123,4,86
87,28.576533,123,0,87
88,28.686544,123,0,88
89,28.906566,123,1,89
90,29.016577,123,0,90
91,29.115587,123,0,91
92,29.368613,123,0,92
93,29.44562,123,0,93
94,29.819658,123,4-,94
95,29.896666,123,1-,95
96,30.012177,123,0,96
97,30.226699,123,1,97
98,30.446721,123,1,98
99,30.567733,123,3,99
100,31.029262,123,1,100
101,31.419802,123,4,101
