,break_time,x,break,wrd_id
0,0.19,123,1,0
1,0.64,123,3,1
2,0.8,123,1,2
3,1.12,123,1,3
4,1.321194,123,2,4
5,1.671333,123,2,5
6,2.292248,123,4,6
7,2.581696,123,2-,7
8,2.969184,123,1,8
9,3.18,123,2-,9
10,3.68,123,4,10
11,4.45,123,3,11
12,4.559266,123,1,12
13,5.012114,123,1,13
14,5.600348,123,3,14
15,5.759078,123,1,15
16,5.959825,123,1,16
17,6.26,123,1,17
18,6.92,123,3,18
19,7.18,123,2,19
20,7.340558,123,1,20
21,7.970809,123,1,21
22,8.62,123,4,22
23,9.7,123,3-,23
24,9.93,123,1,24
25,10.370607,123,2,25
26,10.641382,123,1,26
27,10.702073,123,1-,27
28,10.790775,123,1-,28
29,11.23,123,4,29
30,11.370663,123,1,30
31,11.96,123,2,31
32,12.24,123,1,32
33,12.72,123,4,33
34,12.81,123,1,34
35,13.19,123,2,35
36,13.25,123,1-,36
37,13.681584,123,1,37
38,14.021877,123,4,38
39,14.630388,123,2,39
40,14.761107,123,1,40
41,15.11,123,1,41
42,15.31,123,2-,42
43,15.89,123,1,43
44,16.410001,123,3,44
45,16.56,123,1,45
46,16.87,123,1,46
47,17.179404,123,2,47
48,17.35214,123,1,48
49,18.000148,123,4,49
50,18.46,123,1,50
51,18.720244,123,1,51
52,18.991018,123,2,52
53,19.369169,123,1,53
54,19.81,123,4,54
55,19.929393,123,0,55
56,20.312303,123,2,56
57,20.87,123,1,57
58,21.129296,123,1,58
59,21.689519,123,4,59
60,22.730859,123,1,60
61,22.782213,123,1-,61
62,23.080999,123,2,62
63,23.449813,123,1,63
64,23.75,123,1,64
65,24.29974,123,4,65
66,24.879554,123,2,66
67,25.351076,123,1,67
68,25.691878,123,2,68
69,26.209168,123,3,69
70,26.3,123,1-,70
71,26.350141,123,1-,71
72,26.59,123,1,72
73,27.331585,123,4,73
74,27.761089,123,2,74
75,27.840454,123,1-,75
76,28.36,123,3,76
77,28.54,123,1-,77
78,28.71,123,1,78
79,29.012255,123,1-,79
80,29.34,123,1,80
81,29.98,123,4,81
