,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.55,76,1,0,['HiF0'],[0.341365],False,False,['and']
1,0.83,76,1,1,['L+!H*'],[0.67269],False,False,['other']
2,1.36,76,4,2,['L-L%'],[1.310239],False,True,['opponents']
3,1.46,76,1,3,[],[],False,False,['of']
4,1.52,76,1,4,[],[],False,False,['the']
5,1.69,76,1,5,[],[],False,False,['per']
6,1.99,76,1,6,"['HiF0', 'H*']","[1.897587, 1.912648]",True,False,['se']
7,2.46,76,4,7,['L-L%'],[2.424695],False,True,['clause']
8,2.79,76,1,8,['H*'],[2.720281],True,False,['say']
9,2.85,76,1,9,[],[],False,False,['It']
10,3.26,76,2,10,['!H*'],[3.172087],True,False,['relies']
11,3.98,76,3,11,"['H*', 'HiF0', '!H-']","[3.628914, 3.644573, 3.975299]",True,True,['exclusively']
12,4.17,76,1,12,[],[],False,False,['on']
13,4.21,76,1,13,[],[],False,False,['the']
14,4.55,76,1,14,"['H*', 'HiF0']","[4.366865, 4.417367]",True,False,['breath']
15,5.01,76,4,15,['L-L%'],[4.994374],False,True,['test']
16,5.5,76,1-,16,[],[],False,False,['and']
17,5.6,76,1,17,[],[],False,False,['they']
18,5.77,76,1,18,"['H*', 'HiF0']","[5.693795, 5.722586]",True,False,['say']
19,6.53,76,4-,19,"['H*', 'L-H%']","[5.894598, 6.497007]",True,True,['breathalizers']
20,6.71,76,1,20,[],[],False,False,['are']
21,7.21,76,2,21,['H*'],[6.903633],True,False,['simply']
22,8.07,76,4,22,"['HiF0', 'H*', '!H*', 'L-L%']","[7.39427, 7.40564, 7.757045, 8.008049]",True,True,['unreliable']
23,8.87,76,1,23,"['H*', 'HiF0']","[8.793475, 8.819036]",True,False,['John']
24,9.53,76,4-,24,"['H*', 'L-L%']","[8.979218, 9.506326]",True,True,['Tarantino']
25,9.66,76,1,25,[],[],False,False,['is']
26,9.7,76,1,26,[],[],False,False,['a']
27,10.2,76,1,27,[],[],False,False,['Providence']
28,10.6,76,4-,28,"['H*', 'HiF0', 'H-L%']","[10.314557, 10.382384, 10.575601]",True,True,['attorney']
29,10.74,76,1,29,[],[],False,False,['who']
30,11.47,76,3,30,"['HiF0', 'H*', 'L-']","[10.953163, 10.970478, 11.432325]",True,True,['specializes']
31,11.62,76,1,31,[],[],False,False,['in']
32,12.01,76,1,32,"['H*', 'HiF0']","[11.743569, 11.783137]",True,False,['drunken']
33,12.37,76,2,33,['H*'],[12.160235],True,False,['driving']
34,13.06,76,4,34,"['H*', 'L-L%']","[12.536741, 12.988547]",True,True,['cases']
