,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.212876,115,H*,0,1,True
1,0.249221,115,HiF0,1,1,False
2,0.586707,115,!H*,2,3,True
3,0.846312,115,!H-,3,4,False
4,0.851504,115,-?,4,4,False
5,0.996883,115,*?,5,5,False
6,1.152646,115,H*,6,6,True
7,1.173415,115,HiF0,7,6,False
8,1.33437,115,!H-,8,6,False
9,1.671856,115,H*,9,7,True
10,1.988574,115,H*,10,8,True
11,2.616818,115,H*,11,10,True
12,2.616818,115,HiF0,12,10,False
13,2.803734,115,L-H%,13,10,False
14,3.124709,115,H*,14,11,True
15,3.758145,115,HiF0,15,13,False
16,3.773721,115,L+H*,16,13,True
17,4.131976,115,*?,17,14,False
18,4.152744,115,H+!H*,18,14,False
19,4.33966,115,-?,19,14,False
20,4.360428,115,!H-,20,14,False
21,4.557728,115,*?,21,15,False
22,4.85887,115,*?,22,17,False
23,5.35212,115,H*,23,18,True
24,5.35212,115,HiF0,24,18,False
25,5.658453,115,L-L%,25,18,False
26,6.229584,115,H*,26,21,True
27,6.297082,115,HiF0,27,21,False
28,6.297082,115,<,28,21,False
29,7.081089,115,L-L%,29,22,False
30,7.88587,115,H*,30,23,True
31,7.88587,115,HiF0,31,23,False
32,8.441425,115,!H*,32,25,True
33,8.706222,115,-?,33,25,False
34,8.882754,115,L+H*,34,26,True
35,9.02294,115,<,35,27,False
36,9.365619,115,L+H*,36,29,True
37,9.510998,115,!H-,37,29,False
38,9.796563,115,-?,38,30,False
39,10.092513,115,L+H*,39,31,True
40,10.523457,115,L+H*,40,32,True
41,10.539033,115,HiF0,41,32,False
42,10.855752,115,L-L%,42,33,False
43,11.411308,115,H*,43,35,True
44,11.676106,115,H*,44,37,True
45,11.816292,115,HiF0,45,37,False
46,11.821484,115,<,46,37,False
47,12.153779,115,L-H%,47,38,False
48,13.005288,115,H*,48,41,True
49,13.514114,115,L+!H*,49,43,False
50,13.566035,115,<,50,43,False
51,14.100821,115,L+!H*,51,44,False
52,14.365618,115,!H-L%,52,44,False
53,14.79137,115,H*,53,46,True
54,14.879636,115,<,54,46,False
55,14.884828,115,HiF0,55,46,False
56,15.035399,115,*?,56,46,False
57,15.570185,115,L+!H*,57,48,False
58,15.964785,115,L-H%,58,48,False
59,16.478808,115,L+H*,59,50,True
60,16.97725,115,L+!H*,60,52,False
61,17.361465,115,HiF0,61,53,False
62,17.366657,115,L+H*,62,53,True
63,17.512036,115,L-H%,63,53,False
64,17.787217,115,>,64,55,False
65,17.787217,115,HiF0,65,55,False
66,17.948172,115,H+!H*,66,55,False
67,18.124704,115,L-H%,67,55,False
68,18.384309,115,H*,68,56,True
69,18.804869,115,H*,69,57,True
70,19.05409,115,L-L%,70,58,False
71,20.082121,115,H*,71,59,True
72,20.108271,115,HiF0,72,59,False
73,20.390698,115,*?,73,61,False
74,20.537142,115,-?,74,61,False
75,20.950322,115,L-,75,62,False
76,21.175217,115,H*,76,63,True
77,21.258899,115,<,77,63,False
78,21.258899,115,HiF0,78,63,False
79,21.630238,115,L-H%,79,64,False
80,22.17417,115,H*,80,65,True
81,22.613501,115,L+H*,81,66,True
82,22.619695,115,HiF0,82,66,False
83,23.089443,115,L+!H*,83,67,False
84,23.455552,115,H*,84,68,True
85,24.067476,115,L+H*,85,71,True
86,24.156389,115,>,86,71,False
87,24.695092,115,!H-L%,87,72,False
88,25.004632,115,H*,88,73,True
89,25.245218,115,>,89,74,False
90,25.245218,115,HiF0,90,74,False
91,25.470113,115,H+!H*,91,75,False
92,25.579946,115,L-,92,75,False
93,26.16572,115,H*,93,78,True
94,26.191871,115,HiF0,94,78,False
95,26.5789,115,-?,95,79,False
96,26.751494,115,L+!H*,96,80,False
97,26.918858,115,L-L%,97,80,False
