,break_time,x,break,wrd_id
0,0.59,76,1,0
1,0.9,76,3,1
2,0.98,76,1,2
3,1.26,76,2,3
4,1.42,76,1,4
5,1.62,76,2,5
6,1.97,76,1,6
7,2.12,76,1,7
8,2.41,76,1,8
9,2.57,76,1,9
10,3.01,76,4,10
11,3.17,76,1,11
12,3.26,76,1,12
13,3.63,76,4,13
14,4.23,76,1,14
15,4.65,76,1,15
16,4.89,76,2,16
17,5.03,76,1,17
18,5.16,76,1,18
19,5.3,76,1,19
20,5.44,76,1,20
21,5.74,76,2,21
22,6.09,76,1,22
23,6.21,76,1,23
24,6.85,76,4,24
25,7.64,76,1,25
26,8.11,76,1,26
27,8.51,76,3,27
28,8.87,76,2,28
29,8.97,76,1,29
30,9.23,76,2,30
31,9.36,76,1,31
32,9.45,76,1,32
33,9.62,76,1,33
34,9.88,76,1,34
35,10.48,76,4,35
36,10.7,76,2,36
37,10.87,76,1,37
38,11.55,76,4,38
