,break_time,x,break,wrd_id
0,0.787141,123,1,0
1,1.28049,123,1,1
2,1.773838,123,4,2
3,2.228384,123,3,3
4,2.333706,123,1,4
5,2.771622,123,1,5
6,3.34812,123,1,6
7,3.747233,123,4,7
8,4.51774,123,1-,8
9,4.966744,123,3,9
10,5.072065,123,0,10
11,5.576501,123,2,11
12,5.925725,123,2,12
13,6.064306,123,2-,13
14,6.541025,123,1,14
15,6.984485,123,4-,15
16,7.096757,123,1-,16
17,7.639995,123,3-,17
18,7.723143,123,1,18
19,7.789662,123,1,19
20,8.227579,123,4,20
21,9.20319,123,4,21
22,9.3584,123,1,22
23,9.99033,123,3,23
24,10.489222,123,2,24
25,10.738668,123,1,25
26,11.281906,123,4,26
27,11.342877,123,1-,27
28,11.437112,123,1,28
29,11.902745,123,4,29
30,12.37392,123,1,30
31,12.584564,123,1,31
32,12.883899,123,2,32
33,12.983677,123,1,33
34,13.26084,123,2,34
35,13.443767,123,1,35
36,13.720929,123,1,36
37,14.530243,123,4,37
38,14.934896,123,3,38
39,15.106736,123,1,39
40,15.239774,123,1,40
41,15.749753,123,2,41
42,16.281904,123,1,42
43,16.631129,123,4,43
44,17.617822,123,1,44
45,18.083454,123,4-,45
46,18.427136,123,3,46
47,18.593433,123,2-,47
48,18.987003,123,1,48
49,19.40829,123,1,49
50,19.657736,123,4,50
51,19.979244,123,2-,51
52,20.112282,123,1,52
53,20.555742,123,1,53
54,20.87725,123,4,54
55,21.070728,123,2,55
56,21.580707,123,1,56
57,21.913302,123,4,57
58,22.118402,123,1,58
59,22.750332,123,1,59
60,22.972061,123,1,60
61,23.193791,123,1,61
62,23.554102,123,3,62
63,23.759202,123,1,63
64,24.247008,123,4,64
