,break_time,x,break,wrd_id
0,1.02,76,1,0
1,1.418183,76,4,1
2,1.61,76,1,2
3,1.774608,76,1,3
4,2.18,76,1,4
5,2.36,76,1,5
6,2.76,76,1,6
7,3.29,76,2,7
8,4.031118,76,3,8
9,4.14156,76,1-,9
10,4.62,76,1,10
11,4.929711,76,1,11
12,5.181747,76,1,12
13,5.63,76,4,13
14,5.759055,76,1,14
15,6.11046,76,1,15
16,6.190781,76,1,16
17,6.67,76,2,17
18,7.189776,76,1-,18
19,7.330338,76,1,19
20,7.6,76,1,20
21,7.87,76,4,21
22,8.47,76,1,22
23,8.51,76,1,23
24,8.719691,76,1,24
25,9.29,76,1,25
26,9.4,76,1,26
27,9.52,76,1,27
28,10.130331,76,3,28
29,10.260853,76,1,29
30,10.52,76,1,30
31,10.592178,76,1-,31
32,10.730209,76,1,32
33,11.05,76,1,33
34,11.24,76,1,34
35,11.36,76,1,35
36,12.16093,76,4,36
37,12.33,76,1,37
38,12.55,76,2,38
39,12.93,76,1,39
40,13.2,76,1,40
41,13.83,76,4,41
42,14.21,76,1,42
43,14.450723,76,3,43
44,14.62,76,1,44
45,15.02,76,1,45
46,15.429476,76,1,46
47,15.780881,76,3,47
48,16.02,76,1,48
49,16.09,76,1,49
50,16.52,76,1,50
51,16.840117,76,1,51
52,17.14,76,3,52
53,17.25,76,1,53
54,17.859191,76,4,54
55,18.31,76,1,55
56,18.41,76,1,56
57,18.76,76,1,57
58,18.840167,76,1,58
59,19.47,76,4,59
60,19.59,76,1,60
61,19.84,76,1,61
62,19.949603,76,1,62
63,20.120286,76,1,63
64,20.170486,76,1,64
65,20.57,76,1,65
66,20.96,76,3,66
67,21.09,76,1,67
68,21.2,76,1,68
69,21.489558,76,1,69
70,21.94,76,4,70
71,22.81,76,1,71
72,22.849998,76,1-,72
73,23.3,76,1,73
74,23.709595,76,1,74
75,24.061,76,2,75
76,24.25,76,1,76
77,24.48,76,1,77
78,24.81,76,4,78
79,25.190516,76,1,79
80,25.53,76,1,80
81,25.91,76,1,81
82,26.309992,76,1,82
83,26.52,76,4,83
84,26.63007,76,1-,84
85,26.810792,76,1,85
86,27.32,76,1,86
87,27.769626,76,1,87
88,28.07083,76,4,88
89,28.25,76,1,89
90,28.35,76,1,90
91,28.45,76,1,91
92,28.67,76,2,92
93,29.109985,76,4,93
94,29.189769,76,1,94
95,29.29017,76,1,95
96,29.51,76,2,96
97,29.88,76,4,97
98,30.580329,76,1,98
99,31.17,76,3,99
100,31.7,76,4,100
