,break_time,x,break,wrd_id
0,0.258781,123,1,0
1,0.89741,123,3-,1
2,1.255665,123,1,2
3,1.354314,123,1,3
4,1.668704,123,4,4
5,1.904677,123,1,5
6,1.982559,123,1,6
7,2.527729,123,3,7
8,3.327312,123,1,8
9,3.886732,123,4,9
10,4.085363,123,1,10
11,4.902465,123,4,11
12,5.160128,123,1,12
13,5.36262,123,1,13
14,5.570304,123,1,14
15,6.047977,123,4-,15
16,6.359503,123,1,16
17,7.047941,123,4,17
18,7.792526,123,1,18
19,8.062516,123,1,19
20,8.741053,123,4,20
21,8.946878,123,1,21
22,9.035143,123,1,22
23,9.123409,123,1,23
24,9.476472,123,1,24
25,9.559545,123,1,25
26,9.907416,123,1,26
27,10.385089,123,3-,27
28,10.473355,123,1,28
29,11.044486,123,1,29
30,11.67424,123,4,30
31,12.430857,123,4,31
