,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.133038,115,HiF0,0,0,False
1,0.166297,115,H*,1,0,True
2,0.692906,115,!H-,2,0,False
3,1.0255,115,L+H*,3,1,True
4,1.0255,115,HiF0,4,1,False
5,1.601998,115,L+!H*,5,2,False
6,2.06763,115,L+!H*,6,3,False
7,2.394682,115,L-L%,7,3,False
8,2.832596,115,HiF0,8,5,False
9,2.832596,115,H*,9,5,True
10,3.514415,115,L-H%,10,6,False
11,3.863639,115,H*,11,8,True
12,3.980047,115,H-,12,8,False
13,4.174061,115,HiF0,13,9,False
14,4.179604,115,H*,14,9,True
15,4.977831,115,L+!H*,15,12,False
16,5.171845,115,L-L%,16,13,False
17,5.764967,115,L+H*,17,15,True
18,6.280489,115,L+H*,18,16,True
19,6.280489,115,HiF0,19,16,False
20,6.690689,115,L-H%,20,16,False
21,6.884703,115,H*,21,17,True
22,7.716189,115,L+H*,22,20,True
23,7.727276,115,HiF0,23,20,False
24,8.370292,115,L+!H*,24,23,False
25,8.50333,115,L-L%,25,23,False
26,9.223948,115,H*,26,24,True
27,9.223948,115,HiF0,27,24,False
28,9.72284,115,L-,28,24,False
29,9.92794,115,H*,29,25,True
30,10.177386,115,H*,30,26,True
31,10.532154,115,!H*,31,27,True
32,10.859206,115,HiF0,32,27,False
33,10.881379,115,H*,33,27,True
34,11.108652,115,H*,34,28,True
35,11.457876,115,H*,35,29,True
36,11.607544,115,H-L%,36,29,False
37,12.178494,115,H*,37,30,True
38,12.64967,115,L+!H*,38,33,False
39,12.976721,115,L+H*,39,34,True
40,13.05987,115,HiF0,40,34,False
41,13.592021,115,L-,41,35,False
42,13.907986,115,H*,42,38,True
43,13.946789,115,HiF0,43,38,False
44,14.168519,115,!H-,44,38,False
45,14.427443,115,L+H*,45,40,True
46,14.427443,115,HiF0,46,40,False
47,14.776667,115,!H-,47,41,False
48,15.170238,115,L+H*,48,42,True
49,15.4474,115,*?,49,44,False
50,15.907489,115,HiF0,50,46,False
51,15.913033,115,L+H*,51,46,True
52,15.992243,115,H-L%,52,46,False
53,16.823677,115,L+H*,53,47,True
54,16.834763,115,HiF0,54,47,False
55,17.017691,115,!H-,55,47,False
56,17.189531,115,*?,56,48,False
57,17.854721,115,H*,57,50,True
58,18.641861,115,H*,58,52,True
59,18.641861,115,HiF0,59,52,False
60,18.813702,115,L-H%,60,52,False
61,19.429002,115,H*,61,54,True
62,19.429002,115,HiF0,62,54,False
63,19.999956,115,!H*,63,56,True
64,20.19397,115,L-L%,64,56,False
65,21.672169,115,H*,65,57,True
66,21.672169,115,HiF0,66,57,False
67,22.287469,115,L+!H*,67,59,False
68,22.581261,115,!H*,68,60,True
69,22.919399,115,L-L%,69,60,False
70,23.235361,115,H+!H*,70,62,False
71,23.545783,115,*?,71,63,False
72,23.72871,115,L*,72,64,True
73,24.089021,115,HiF0,73,65,False
74,24.094564,115,H*,74,65,True
75,24.271948,115,L-L%,75,65,False
76,24.615627,115,*?,76,66,False
77,24.737579,115,>,77,67,False
78,24.914963,115,H+!H*,78,68,False
79,24.953765,115,-?,79,68,False
80,25.502547,115,H*,80,71,True
81,25.502547,115,HiF0,81,71,False
82,25.685474,115,!H-,82,71,False
83,25.951549,115,HiF0,83,73,False
84,25.962636,115,L+H*,84,73,True
85,26.322947,115,!H*,85,74,True
86,26.666628,115,L-L%,86,74,False
87,27.015848,115,HiF0,87,76,False
88,27.021392,115,L+H*,88,76,True
89,27.243121,115,L-L%,89,76,False
90,27.758643,115,H*,90,77,True
91,28.19656,115,L+H*,91,79,True
92,28.79523,115,H-L%,92,81,False
93,29.137541,115,H*,93,82,True
94,29.775014,115,HiF0,94,85,False
95,29.780558,115,H*,95,85,True
96,30.412488,115,L-H%,96,86,False
97,30.539982,115,H*,97,87,True
98,30.91138,115,!H*,98,88,True
99,31.365926,115,HiF0,99,90,False
100,31.377012,115,L+H*,100,90,True
101,31.720693,115,L*,101,91,True
102,32.064374,115,L*,102,93,True
103,32.31382,115,L-H%,103,93,False
104,33.283884,115,H*,104,95,True
105,33.9269,115,L+H*,105,97,True
106,33.965703,115,HiF0,106,97,False
107,34.78056,115,L-L%,107,99,False
108,35.248463,115,L+H*,108,102,True
109,35.309438,115,HiF0,109,102,False
110,35.736268,115,L-H%,110,103,False
111,35.897022,115,>,111,104,False
112,36.057777,115,H+!H*,112,105,False
113,36.340482,115,H*,113,107,True
114,37.011215,115,H+!H*,114,110,False
115,37.454674,115,H*,115,111,True
116,37.454674,115,HiF0,116,111,False
117,37.826072,115,X%?,117,112,False
118,38.552232,115,H*,118,113,True
119,38.579948,115,HiF0,119,113,False
120,38.735159,115,!H-,120,113,False
121,39.073297,115,H*,121,115,True
122,39.217421,115,HiF0,122,115,False
123,39.671967,115,!H*,123,117,True
124,39.893697,115,H-,124,117,False
125,40.12097,115,X*?,125,118,False
126,40.470194,115,H*,126,120,True
127,40.847135,115,L-,127,120,False
128,41.052235,115,H*,128,122,True
129,41.201903,115,HiF0,129,122,False
130,41.634276,115,L-L%,130,122,False
131,42.027842,115,L*,131,123,True
132,42.232942,115,L*,132,124,True
133,42.360436,115,L-,133,124,False
134,42.720747,115,L+H*,134,126,True
135,43.280615,115,L-L%,135,128,False
136,43.618753,115,*?,136,128,False
137,43.862656,115,H*,137,130,True
138,44.095472,115,H-,138,131,False
139,44.311659,115,H+!H*,139,133,False
140,44.527845,115,H*,140,134,True
141,44.849353,115,H*,141,135,True
142,45.140327,115,*?,142,136,False
143,45.68084,115,L+H*,143,139,True
144,45.68084,115,HiF0,144,139,False
145,45.891483,115,L-L%,145,139,False
146,46.584382,115,L+H*,146,141,True
147,46.584382,115,HiF0,147,141,False
148,46.839372,115,L-,148,141,False
149,46.95578,115,L*,149,142,True
150,47.083274,115,L-H%,150,142,False
151,47.288374,115,H*,151,143,True
152,47.288374,115,HiF0,152,143,False
153,47.38261,115,!H-,153,144,False
154,47.765093,115,L+H*,154,145,True
155,48.180837,115,L+H*,155,148,True
156,48.236269,115,HiF0,156,148,False
157,48.241812,115,<,157,148,False
158,48.61321,115,L-L%,158,149,False
159,49.474933,115,H*,159,151,True
160,49.807528,115,H*,160,152,True
161,49.846331,115,HiF0,161,152,False
162,50.034801,115,H-,162,153,False
163,50.334136,115,L+H*,163,154,True
164,50.356309,115,HiF0,164,154,False
165,50.605755,115,!H*,165,155,True
166,50.855201,115,L-L%,166,155,False
167,51.683514,115,H*,167,157,True
168,52.093714,115,H*,168,157,True
169,52.093714,115,HiF0,169,157,False
170,52.248925,115,L-H%,170,158,False
171,52.587063,115,H*,171,158,True
172,52.842052,115,H+!H*,172,159,False
173,53.069325,115,H+!H*,173,160,False
174,53.490612,115,L-L%,174,160,False
