,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.220883,115,HiF0,0,0,False
1,0.832495,115,!H*,1,0,True
2,1.069275,115,L-L%,2,0,False
3,1.36546,115,HiF0,3,1,False
4,1.372355,115,H*,4,1,True
5,1.935,115,!H*,5,3,True
6,2.173691,115,L-H%,6,3,False
7,2.655618,115,HiF0,7,6,False
8,2.665,115,L+H*,8,6,True
9,3.032124,115,H-L%,9,6,False
10,3.335,115,H*,10,7,True
11,3.363449,115,HiF0,11,7,False
12,3.79,115,H*,12,8,True
13,4.365,115,L+H*,13,9,True
14,4.678708,115,L-L%,14,9,False
15,5.508129,115,H*,15,11,True
16,5.523938,115,HiF0,16,11,False
17,5.853108,115,L-L%,17,11,False
18,6.39,115,L+H*,18,14,True
19,6.417511,115,HiF0,19,14,False
20,6.81,115,!H*,20,15,True
21,6.962544,115,H-L%,21,15,False
22,7.707249,115,HiF0,22,17,False
23,7.72,115,L+H*,23,17,True
24,8.125266,115,L-L%,24,17,False
25,9.005,115,*?,25,19,False
26,9.375,115,H*,26,20,True
27,9.393994,115,HiF0,27,20,False
28,9.945,115,L-H%,28,20,False
29,10.185,115,H*,29,21,True
30,10.212265,115,HiF0,30,21,False
31,10.645,115,!H*,31,24,True
32,11.140101,115,H*,32,26,True
33,11.54,115,!H*,33,27,True
34,12.789606,115,HiF0,34,30,False
35,12.795,115,H*,35,30,True
36,13.181738,115,L-H%,36,30,False
37,13.479653,115,HiF0,37,31,False
38,13.572268,115,H*,38,31,True
39,14.00676,115,L-L%,39,31,False
