,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,1.09,76,4,0,"['HiF0', '!H*', 'L-L%']","[0.220883, 0.832495, 1.069275]",True,True,"['Such', 'supervision']"
1,1.57,76,2-,1,"['HiF0', 'H*']","[1.36546, 1.372355]",True,False,['according']
2,1.66,76,1,2,[],[],False,False,['to']
3,2.22,76,4,3,"['!H*', 'L-H%']","[1.935, 2.173691]",True,True,['Ash']
4,2.41,76,1,4,[],[],False,False,['is']
5,2.44,76,1,5,[],[],False,False,['a']
6,3.05,76,4,6,"['HiF0', 'L+H*', 'H-L%']","[2.655618, 2.665, 3.032124]",True,True,['sensible']
7,3.54,76,1,7,"['H*', 'HiF0']","[3.335, 3.363449]",True,False,['cost']
8,4.06,76,2,8,['H*'],[3.79],True,False,['effective']
9,4.7,76,4,9,"['L+H*', 'L-L%']","[4.365, 4.678708]",True,True,['alternative']
10,4.83,76,1,10,[],[],False,False,['to']
11,5.87,76,4,11,"['H*', 'HiF0', 'L-L%']","[5.508129, 5.523938, 5.853108]",True,True,['incarceration']
12,6.02,76,1,12,[],[],False,False,['that']
13,6.23,76,1,13,[],[],False,False,['should']
14,6.49,76,2,14,"['L+H*', 'HiF0']","[6.39, 6.417511]",True,False,['not']
15,6.99,76,4-,15,"['!H*', 'H-L%']","[6.81, 6.962544]",True,True,['alarm']
16,7.3,76,1,16,[],[],False,False,['civil']
17,8.14,76,4,17,"['HiF0', 'L+H*', 'L-L%']","[7.707249, 7.72, 8.125266]",True,True,['libertarians']
18,8.84,76,1,18,[],[],False,False,['Doctor']
19,9.2,76,1,19,['*?'],[9.005],False,False,['Norman']
20,10.01,76,4,20,"['H*', 'HiF0', 'L-H%']","[9.375, 9.393994, 9.945]",True,True,['Rosenblatt']
21,10.31,76,2-,21,"['H*', 'HiF0']","[10.185, 10.212265]",True,False,['dean']
22,10.39,76,1-,22,[],[],False,False,['of']
23,10.48,76,1,23,[],[],False,False,['the']
24,10.88,76,2,24,['!H*'],[10.645],True,False,['college']
25,10.96,76,1-,25,[],[],False,False,['of']
26,11.35,76,1,26,['H*'],[11.140101],True,False,['criminal']
27,11.85,76,2,27,['!H*'],[11.54],True,False,['justice']
28,11.94,76,1,28,[],[],False,False,['at']
29,12.51,76,1,29,[],[],False,False,['Northeastern']
30,13.2,76,4,30,"['HiF0', 'H*', 'L-H%']","[12.789606, 12.795, 13.181738]",True,True,['University']
31,14.02,76,4,31,"['HiF0', 'H*', 'L-L%']","[13.479653, 13.572268, 14.00676]",True,True,['agrees']
