,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,1.41,76,2,0,"['HiF0', '<', '!H-', 'HiF0', 'H*']","[0.390539, 0.39604, 0.758031, 1.19362, 1.221123]",True,False,['expects']
1,2.06,76,1,1,['!H*'],[1.895],True,False,['electronic']
2,2.71,76,3,2,"['!H*', 'L-']","[2.41, 2.665658]",True,True,['surveillance']
3,2.84,76,1,3,[],[],False,False,['in']
4,3.2,76,1,4,"['HiF0', 'H*']","[3.047306, 3.1]",True,False,['parole']
5,4.01,76,4,5,"['L+!H*', 'L-L%']","[3.630365, 3.975897]",False,True,['situations']
6,4.09,76,1-,6,[],[],False,False,['to']
7,4.43,76,2,7,[],[],False,False,['become']
8,4.67,76,1,8,"['L+H*', 'HiF0']","[4.565, 4.642464]",True,False,['more']
9,4.96,76,1,9,[],[],False,False,['wide']
10,5.45,76,4,10,"['!H*', 'L-L%']","[5.33, 5.428692]",True,True,['spread']
11,5.93,76,0,11,[],[],False,False,['and']
12,6.07,76,1,12,[],[],False,False,['he']
13,6.34,76,2,13,"['HiF0', 'H*']","[6.182619, 6.19362]",True,False,['thinks']
14,7.01,76,4,14,"['!H*', 'L-H%']","[6.54, 6.979895]",True,True,['eventually']
15,7.3,76,2,15,"['HiF0', 'H*']","[7.09571, 7.15]",True,False,['people']
16,7.53,76,1,16,['!H*'],[7.434179],True,False,['will']
17,7.75,76,1,17,[],[],False,False,['get']
18,7.99,76,0,18,['H*'],[7.875],True,False,['used']
19,8.08,76,1,19,[],[],False,False,['to']
20,8.25,76,1,20,[],[],False,False,['the']
21,8.7,76,4,21,"['!H*', 'L-L%']","[8.54, 8.688013]",True,True,['idea']
22,9.75,76,1,22,"['H*', 'HiF0']","[9.367438, 9.40044]",True,False,['Springfield']
23,10.01,76,1,23,['!H*'],[9.92],True,False,['jail']
24,10.42,76,1,24,[],[],False,False,['deputy']
25,11.15,76,1,25,['H*'],[10.539055],True,False,['superintendent']
26,11.62,76,4-,26,"['H*', 'H-L%']","[11.43, 11.555]",True,True,['Ash']
27,12.08,76,3,27,"['HiF0', 'H*', 'H-']","[11.820683, 11.89, 12.05]",True,True,['says']
28,12.49,76,2,28,['H*'],[12.405],True,False,['although']
29,12.56,76,1,29,[],[],False,False,['it']
30,12.84,76,1,30,"['H*', 'HiF0']","[12.72, 12.810783]",True,False,['will']
31,13.12,76,3-,31,['!H-'],[13.107278],False,True,['allow']
32,13.4,76,1,32,['H*'],[13.285],True,False,['some']
33,13.83,76,2,33,"['HiF0', 'H*']","[13.50385, 13.56]",True,False,['prisoners']
34,13.92,76,1-,34,[],[],False,False,['to']
35,14.03,76,1,35,[],[],False,False,['be']
36,14.42,76,3-,36,"['H*', 'H-']","[14.275, 14.387396]",True,True,['released']
37,14.49,76,1,37,[],[],False,False,['a']
38,14.72,76,1,38,['*?'],[14.71],False,False,['few']
39,15.09,76,3,39,"['HiF0', 'H*', 'H-']","[14.838831, 14.873972, 15.080166]",True,True,['months']
40,15.43,76,1,40,['H*'],[15.32686],True,False,['before']
41,15.55,76,1,41,[],[],False,False,['their']
42,16.15,76,1,42,['!H*'],[15.71],True,False,['sentences']
43,16.32,76,1,43,[],[],False,False,['are']
44,16.52,76,4,44,"['HiF0', 'H*', 'H-L%']","[16.347636, 16.4, 16.490806]",True,True,['up']
45,17.559999,76,3-,45,"['HiF0', 'H*', '!H-']","[17.321233, 17.34, 17.521579]",True,True,['concerns']
46,17.82,76,1,46,['H*'],[17.700001],True,False,['that']
47,18.030001,76,1,47,[],[],False,False,['may']
48,18.43,76,3,48,"['HiF0', 'H*', 'L-']","[18.217823, 18.26, 18.409191]",True,True,['raise']
49,18.639999,76,1,49,[],[],False,False,['about']
50,19.01,76,1,50,['*?'],[18.785],False,False,['public']
51,19.48,76,4-,51,"['H*', 'HiF0', 'H-L%']","[19.209999, 19.218923, 19.463406]",True,True,['safety']
52,19.65,76,1,52,[],[],False,False,['are']
53,19.950001,76,2,53,"['HiF0', 'H*']","[19.823984, 19.844999]",True,False,['not']
54,20.23,76,1,54,[],[],False,False,['well']
55,20.74,76,4,55,"['L+!H*', 'L-L%']","[20.424999, 20.727133]",False,True,['founded']
56,21.51,76,2,56,"['L+H*', 'HiF0']","[21.360001, 21.369638]",True,False,['Most']
57,21.809999,76,1,57,[],[],False,False,['County']
58,22.129999,76,1,58,[],[],False,False,['jail']
59,22.6,76,4,59,"['L*', 'L-H%']","[22.23, 22.55946]",True,True,['inmates']
60,22.73,76,1,60,[],[],False,False,['did']
61,23.01,76,1,61,"['HiF0', 'H*']","[22.871288, 22.9]",True,False,['not']
62,23.389999,76,2,62,['!H*'],[23.142882],True,False,['commit']
