,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.4,76,1,0,[],[],False,False,['in']
1,0.71,76,4,1,"['H*', 'L-L%']","[0.527108, 0.68273]",True,True,['fact']
2,0.77,76,1,2,[],[],False,False,['the']
3,1.03,76,1,3,"['HiF0', 'H*']","[0.908633, 0.923693]",True,False,['state']
4,1.2,76,1,4,[],[],False,False,['is']
5,1.4,76,1,5,['L+H*'],[1.335339],True,False,['not']
6,1.86,76,3,6,"['H*', 'L-']","[1.606423, 1.817266]",True,True,['planning']
7,1.98,76,1,7,[],[],False,False,['on']
8,2.27,76,1,8,[],[],False,False,['putting']
9,2.44,76,1,9,"['L+H*', 'HiF0']","[2.374494, 2.409635]",True,False,['more']
10,2.87,76,4,10,['L-H%'],[2.861441],False,True,['police']
11,3.0,76,1,11,[],[],False,False,['on']
12,3.08,76,1,12,[],[],False,False,['the']
13,3.42,76,4,13,"['L*', 'L-L%']","[3.167666, 3.393569]",True,True,['road']
14,3.81,76,1,14,"['H*', 'HiF0']","[3.706743, 3.729914]",True,False,['state']
15,4.15,76,2,15,[],[],False,False,['officials']
16,4.38,76,4,16,['L-H%'],[4.354332],False,True,['say']
17,4.48,76,1,17,[],[],False,False,['there']
18,4.59,76,1-,18,[],[],False,False,['will']
19,4.72,76,1,19,[],[],False,False,['be']
20,4.84,76,1,20,[],[],False,False,['the']
21,5.23,76,1,21,"['H*', 'HiF0']","[5.011962, 5.027789]",True,False,['same']
22,5.61,76,4,22,['L-H%'],[5.58927],False,True,['levels']
23,5.78,76,1,23,[],[],False,False,['of']
24,6.49,76,4,24,"['H*', 'HiF0', 'L-L%']","[6.116378, 6.132205, 6.462763]",True,True,['enforcement']
25,7.22,76,2,25,['H*'],[6.971597],True,False,"[""B.U.'s""]"
26,7.74,76,1,26,[],[],False,False,['professor']
27,8.27,76,4,27,"['HiF0', 'H*', 'L-L%']","[7.915727, 7.930431, 8.216575]",True,True,['Henksen']
28,8.74,76,1,28,['H*'],[8.597196],True,False,['believes']
29,8.82,76,1,29,[],[],False,False,['the']
30,9.12,76,3,30,"['HiF0', 'H*', 'H-']","[9.010103, 9.013862, 9.109243]",True,True,['key']
31,9.27,76,1,31,[],[],False,False,['to']
32,9.42,76,1,32,[],[],False,False,['the']
33,9.68,76,1,33,"['H*', 'HiF0']","[9.611251, 9.622552]",True,False,['new']
34,9.98,76,1,34,[],[],False,False,"[""law's""]"
35,10.76,76,4,35,"['H*', 'L-L%']","[10.28394, 10.700606]",True,True,['success']
36,11.04,76,1,36,[],[],False,False,['is']
37,11.23,76,1,37,[],[],False,False,['its']
38,11.9,76,4,38,"['H*', 'HiF0', 'L-L%']","[11.452545, 11.472625, 11.844111]",True,True,['enforcement']
