,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.192519,123,2,0,['*?'],[0.10451],False,False,['If']
1,0.671067,123,1,1,"['H*', '<', 'HiF0']","[0.451045, 0.561056, 0.583059]",True,False,['{present/aj']
2,0.9956,123,1,2,['!H*'],[0.803081],True,False,['}trends']
3,1.49615,123,4,3,"['L+!H*', 'L-L%']","[1.331134, 1.479649]",False,True,['continue']
4,1.815182,123,1,4,"['H*', 'HiF0']","[1.655666, 1.677669]",True,False,['this']
5,1.9912,123,1,5,[],[],False,False,['year']
6,2.084709,123,1,6,[],[],False,False,['in']
7,2.766778,123,3,7,"['H*', 'H*', 'H-']","[2.183719, 2.48625, 2.755777]",True,True,['Massachusetts']
8,3.360837,123,2,8,[],[],False,False,['approximately']
9,3.883389,123,1,9,"['L+H*', 'HiF0']","[3.547856, 3.580859]",True,False,['fourteen']
10,4.400441,123,1,10,['H*'],[4.169418],True,False,['thousand']
11,4.900992,123,4-,11,"['H*', 'L-H%']","[4.548956, 4.878989]",True,True,['teenagers']
12,5.016502,123,1,12,[],[],False,False,['will']
13,5.352036,123,1,13,['H+!H*'],[5.214523],False,False,['become']
14,5.797582,123,4,14,"['H*', 'HiF0']","[5.517053, 5.517053]",True,True,['pregnant']
15,6.5113,123,1-,15,"['L-L%', 'H*', 'HiF0']","[5.803082, 6.384787, 6.428791]",True,False,[]
16,6.555304,123,1,16,[],[],False,False,"['Three', 'of']"
17,6.846833,123,4-,17,['L-L%'],[6.808329],False,True,['them']
18,6.956844,123,2,18,[],[],False,False,['are']
19,7.165865,123,1,19,"['H*', 'HiF0']","[7.072356, 7.160365]",True,False,['{these']
20,7.583907,123,4-,20,['L-H%'],[7.567406],False,True,['}students']
21,7.671651,123,1,21,[],[],False,False,['at']
22,7.935678,123,1,22,['H+!H*'],[7.814665],False,False,['Saint']
23,8.243709,123,1,23,[],[],False,False,"[""Margaret's""]"
24,8.66175,123,3-,24,"['H*', 'HiF0', '!H-']","[8.392223, 8.397724, 8.66175]",True,True,['Hospital']
25,9.134798,123,0,25,[],[],False,False,['alternative']
26,9.541839,123,1,26,['-?'],[9.35482],False,False,"['school', 'for']"
27,9.981883,123,1,27,['H+!H*'],[9.734358],False,False,['{pregnant']
28,10.366922,123,4,28,"['H*', 'HiF0', 'L-L%']","[10.058891, 10.069892, 10.289914]",True,True,['}teens']
29,11.021486,123,0,29,[],[],False,False,['They']
30,11.087493,123,1-,30,[],[],False,False,['are']
31,11.984083,123,3,31,"['H*', 'HiF0', '!H*', '!H-']","[11.318516, 11.329517, 11.692553, 11.962081]",True,True,['sixteen']
32,12.091734,123,1,32,[],[],False,False,['or']
33,12.652791,123,1,33,['H*'],[12.377763],True,False,['seventeen']
34,12.856311,123,1-,34,[],[],False,False,['years']
35,13.191845,123,4,35,"['H*', 'HiF0', 'L-L%']","[12.911317, 12.911317, 13.153341]",True,True,['old']
36,13.796906,123,1-,36,"['H*', 'HiF0']","[13.719898, 13.719898]",True,False,['Two']
37,13.846411,123,1-,37,[],[],False,False,['are']
38,14.016928,123,1,38,[],[],False,False,['from']
39,14.566983,123,4,39,"['L+!H*', 'L-L%']","[14.154442, 14.566983]",False,True,['Boston']
40,15.001527,123,1-,40,['H*'],[14.902517],True,False,['one']
41,15.128039,123,1-,41,[],[],False,False,['is']
42,15.271054,123,1,42,[],[],False,False,['from']
43,15.381065,123,0,43,['H+!H*'],[15.298556],False,False,['{out']
44,15.463573,123,1,44,[],[],False,False,['of']
45,15.870614,123,4,45,"['HiF0', 'H*', 'L-L%']","[15.606587, 15.63409, 15.865113]",True,True,['town']
