,break_time,x,break,wrd_id
0,0.649722,123,1,0
1,0.890515,123,1,1
2,1.3,123,4,2
3,1.45,123,2-,3
4,1.6,123,1-,4
5,1.99,123,3-,5
6,2.15114,123,1,6
7,2.500527,123,1,7
8,2.96,123,1,8
9,3.63,123,3,9
10,3.74,123,0,10
11,4.200246,123,1,11
12,4.54019,123,2-,12
13,4.812159,123,1,13
14,5.152103,123,3,14
15,5.24181,123,1,15
16,5.770611,123,3,16
17,5.87,123,1,17
18,6.46,123,1,18
19,6.899036,123,1-,19
20,7.069008,123,1,20
21,7.33,123,1,21
22,7.640302,123,4,22
23,8.22,123,0,23
24,8.25,123,0,24
25,8.492076,123,1-,25
26,9.15,123,0,26
27,9.21,123,0,27
28,9.31,123,0,28
29,9.84,123,0,29
30,9.96,123,0,30
31,10.191795,123,1-,31
32,10.249965,123,1-,32
33,10.339673,123,1,33
34,10.69,123,1-,34
35,10.87,123,1-,35
36,10.95,123,1-,36
37,11.74,123,4,37
38,11.891966,123,0,38
39,12.3,123,3,39
40,12.8,123,1,40
41,13.029834,123,1,41
42,13.602189,123,4,42
43,14.46,123,1,43
44,14.65,123,3-,44
45,14.82,123,1,45
46,15.34,123,4-,46
47,15.771382,123,2,47
48,16.08,123,4-,48
49,16.26,123,1-,49
50,16.33,123,1,50
51,16.76,123,1,51
52,17.11,123,1,52
53,17.452138,123,1-,53
54,17.541845,123,1-,54
55,18.089532,123,4,55
56,18.519184,123,1,56
57,18.651384,123,1,57
58,19.04,123,3,58
59,19.279336,123,1,59
60,19.979493,123,4,60
61,20.102251,123,1,61
62,20.409145,123,1-,62
63,20.51,123,4-,63
64,20.70101,123,1,64
65,20.749088,123,1,65
66,21.131525,123,1,66
67,21.480912,123,4-,67
68,21.59,123,1-,68
69,21.71,123,1,69
70,21.95,123,1,70
71,22.38,123,4,71
72,23.18016,123,0,72
73,23.21,123,0,73
74,23.590926,123,1,74
75,23.992248,123,1,75
76,24.39,123,1,76
77,24.530493,123,1,77
78,24.75,123,1,78
79,25.021522,123,4,79
80,25.432288,123,1,80
81,25.732711,123,1,81
82,26.152254,123,3-,82
83,26.56,123,1,83
84,26.74,123,4-,84
85,26.87,123,1-,85
86,27.049328,123,2,86
87,27.58,123,0,87
88,27.979452,123,1-,88
89,28.309952,123,4,89
90,28.449721,123,0,90
91,28.520543,123,0,91
92,28.600807,123,0,92
93,28.832158,123,1,93
94,29.271252,123,4,94
95,29.530931,123,0,95
96,29.59231,123,0,96
97,29.781168,123,1,97
98,30.130554,123,4,98
99,30.97,123,1,99
100,31.49,123,3,100
101,32.16,123,4,101
