,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.220022,115,HiF0,0,0,False
1,0.253025,115,H*,1,0,True
2,0.566557,115,!H*,2,0,True
3,0.883533,115,L-,3,0,False
4,1.067107,115,L+H*,4,0,True
5,1.111112,115,HiF0,5,0,False
6,1.621483,115,L-,6,2,False
7,1.908692,115,H*,7,4,True
8,1.932728,115,HiF0,8,4,False
9,2.359737,115,!H*,9,5,True
10,2.711772,115,!H*,10,6,True
11,3.250826,115,L-,11,7,False
12,3.393841,115,HiF0,12,8,False
13,3.399341,115,H*,13,8,True
14,3.696371,115,!H*,14,10,True
15,4.006018,115,L-L%,15,10,False
16,4.40044,115,H*,16,11,True
17,4.903742,115,*?,17,14,False
18,5.231024,115,L+H*,18,15,True
19,5.280529,115,HiF0,19,15,False
20,5.676569,115,L-H%,20,16,False
21,6.071725,115,H*,21,18,True
22,6.111113,115,HiF0,22,18,False
23,6.330251,115,!H*,23,19,True
24,6.830801,115,!H*,24,21,True
25,7.005281,115,L-L%,25,21,False
26,8.022725,115,H*,26,23,True
27,8.041805,115,HiF0,27,23,False
28,8.314254,115,!H-,28,23,False
29,8.976899,115,HiF0,29,25,False
30,9.023825,115,H*,30,25,True
31,9.117335,115,H-,31,25,False
32,9.507874,115,L+H*,32,28,True
33,10.165018,115,HiF0,33,31,False
34,10.178941,115,H*,34,31,True
35,10.524016,115,L-L%,35,31,False
36,10.818053,115,H*,36,33,True
37,10.90209,115,HiF0,37,33,False
38,11.318603,115,H-,38,34,False
39,11.670639,115,H*,39,36,True
40,11.683169,115,HiF0,40,36,False
41,12.248197,115,!H*,41,38,True
42,12.486839,115,L-L%,42,38,False
43,12.673268,115,HiF0,43,39,False
44,12.68274,115,H*,44,39,True
45,13.18329,115,!H*,45,41,True
46,13.408813,115,L-,46,41,False
47,13.679869,115,HiF0,47,43,False
48,13.744347,115,H*,48,43,True
49,13.980871,115,!H-,49,43,False
50,14.174919,115,HiF0,50,44,False
51,14.189892,115,H*,51,44,True
52,14.445665,115,H-,52,44,False
53,14.657439,115,*?,53,45,False
54,14.960226,115,HiF0,54,46,False
55,14.995367,115,H+!H*,55,46,False
56,15.258916,115,L-L%,56,46,False
