,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.54,76,1,0,"['HiF0', '!H*']","[0.165662, 0.376505]",True,False,"[""don't""]"
1,0.78,76,1,1,['!H*'],[0.642569],True,False,['have']
2,1.33,76,4,2,"['!H*', 'L-L%']","[0.998994, 1.089356]",True,True,['sex']
3,1.72,76,1,3,[],[],False,False,['because']
4,2.69,76,3,4,"['H*', 'H*', 'HiF0', '!H-']","[1.877507, 2.279113, 2.304213, 2.635538]",True,True,['contraceptives']
5,3.1,76,3,5,"['H*', 'HiF0', 'H-']","[2.871481, 2.971883, 3.027104]",True,True,['are']
6,3.32,76,1,6,[],[],False,False,['or']
7,3.5,76,1,7,[],[],False,False,['are']
8,3.77,76,2,8,"['L+H*', 'HiF0']","[3.669673, 3.704813]",True,False,['not']
9,4.49,76,4,9,"['!H*', 'L-L%']","[4.051198, 4.392563]",True,True,['available']
10,4.91,76,1,10,[],[],False,False,['according']
11,4.98,76,1,11,[],[],False,False,['to']
12,5.9,76,4,12,"['L*', 'L-H%']","[5.161929, 5.784417]",True,True,['Prothro-Stith']
13,6.37,76,1,13,[],[],False,False,['and']
14,6.55,76,2,14,['H*'],[6.477043],True,False,['while']
15,6.7,76,1,15,[],[],False,False,['she']
16,6.89,76,1,16,[],[],False,False,['does']
17,7.11,76,2,17,"['H*', 'HiF0']","[6.99411, 7.028355]",True,False,['not']
18,7.7,76,3,18,"['L+!H*', 'L-']","[7.455957, 7.63668]",False,True,['condone']
19,8.18,76,1,19,"['H*', 'HiF0']","[7.852543, 7.863405]",True,False,['sexual']
20,8.74,76,2,20,[],[],False,False,['activity']
21,9.07,76,1,21,[],[],False,False,['among']
22,9.58,76,4,22,"['!H*', 'L-H%']","[9.228043, 9.433866]",True,True,['teens']
23,10.04,76,1,23,[],[],False,False,['she']
24,10.34,76,2,24,"['H*', 'HiF0']","[10.150277, 10.197739]",True,False,['thinks']
25,10.9,76,3,25,"['!H*', 'L-']","[10.471562, 10.848067]",True,True,['medically']
26,11.15,76,1,26,[],[],False,False,"[""it's""]"
27,11.86,76,4,27,"['H*', 'HiF0', 'H*', 'L-L%']","[11.259713, 11.603487, 11.611118, 11.791841]",True,True,['unfair']
28,12.0,76,1-,28,[],[],False,False,['to']
29,12.4,76,2-,29,['H*'],[12.263327],True,False,['deny']
30,12.95,76,3,30,"['H*', 'HiF0', 'L-']","[12.564532, 12.582402, 12.865736]",True,True,['access']
31,13.06,76,1-,31,[],[],False,False,['to']
32,14.06,76,3,32,"['H*', 'HiF0', 'L-']","[13.618747, 13.623804, 14.005329]",True,True,['contraceptives']
33,14.18,76,1-,33,[],[],False,False,['to']
34,14.69,76,4,34,"['H*', 'HiF0', 'L-H%']","[14.416939, 14.437056, 14.617741]",True,True,['some']
35,15.55,76,2,35,[],[],False,False,['because']
36,15.98,76,4,36,"['L+H*', 'HiF0', 'L-H%']","[15.660713, 15.671993, 15.906696]",True,True,['others']
37,16.370001,76,2,37,"['H*', 'HiF0']","[16.258101, 16.27506]",True,False,['object']
38,16.49,76,1,38,[],[],False,False,['to']
39,16.71,76,1,39,[],[],False,False,['their']
40,17.49,76,3,40,"['*?', 'H*', 'L-']","[16.90686, 17.233165, 17.438988]",True,True,['availability']
41,17.639999,76,1,41,[],[],False,False,['in']
42,18.24,76,4,42,"['L+H*', 'HiF0', 'L-H%']","[17.870714, 17.881483, 18.151838]",True,True,['schools']
43,18.49,76,1,43,[],[],False,False,['on']
44,19.01,76,1,44,"['H*', 'HiF0']","[18.734166, 18.759996]",True,False,['religious']
45,19.7,76,4,45,"['!H*', 'L-L%']","[19.120712, 19.441997]",True,True,['grounds']
