,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.387488,115,H*,0,1,True
1,0.387488,115,HiF0,1,1,False
2,0.60224,115,L-,2,1,False
3,1.07843,115,H*,3,3,True
4,1.633985,115,H*,4,5,True
5,1.633985,115,HiF0,5,5,False
6,1.937439,115,H*,6,6,True
7,2.250231,115,L-H%,7,6,False
8,2.502331,115,H*,8,7,True
9,2.502331,115,HiF0,9,7,False
10,3.417363,115,!H*,10,10,True
11,3.599436,115,L-H%,11,10,False
12,4.18933,115,H*,12,11,True
13,4.208004,115,HiF0,13,11,False
14,4.408751,115,L-,14,11,False
15,4.749554,115,H*,15,13,True
16,4.82425,115,HiF0,16,13,False
17,5.337788,115,!H*,17,14,True
18,5.538535,115,L-,18,14,False
19,6.052073,115,H*,19,17,True
20,6.425555,115,HiF0,20,18,False
21,6.462904,115,H*,21,18,True
22,6.823503,115,H-,22,18,False
23,7.046441,115,H*,23,19,True
24,7.046441,115,HiF0,24,19,False
25,8.19023,115,!H*,25,22,True
26,8.470342,115,L-L%,26,22,False
27,9.385548,115,H*,27,23,True
28,9.425102,115,HiF0,28,23,False
29,9.590963,115,H-,29,23,False
30,9.983119,115,H*,30,25,True
31,10.944836,115,HiF0,31,29,False
32,10.96351,115,H*,32,29,True
33,11.164257,115,L-L%,33,29,False
34,11.683454,115,H*,34,31,True
35,11.683454,115,HiF0,35,31,False
36,12.103622,115,H*,36,32,True
37,12.663845,115,L-H%,37,33,False
38,13.09335,115,H*,38,35,True
39,13.401473,115,H*,39,37,True
40,13.401473,115,HiF0,40,37,False
41,13.994376,115,L-H%,41,38,False
42,14.579034,115,H*,42,39,True
43,14.579034,115,HiF0,43,39,False
44,14.943179,115,!H*,44,41,True
45,16.110311,115,H*,45,44,True
46,16.320395,115,L-,46,44,False
47,16.71722,115,H*,47,46,True
48,16.735894,115,HiF0,48,46,False
49,17.54355,115,!H*,49,49,True
50,17.823661,115,L-L%,50,49,False
51,18.594194,115,H*,51,51,True
52,18.594194,115,HiF0,52,51,False
53,19.117069,115,L+H*,53,53,True
54,19.490551,115,L+H*,54,54,True
55,19.733315,115,L-H%,55,54,False
56,20.517719,115,H*,56,57,True
57,20.522387,115,HiF0,57,57,False
58,21.007914,115,!H*,58,58,True
59,21.484104,115,L-L%,59,59,False
60,22.63282,115,H*,60,60,True
61,22.63282,115,HiF0,61,60,False
62,23.263071,115,!H*,62,63,True
63,23.879317,115,H*,63,65,True
64,24.22012,115,L-L%,64,65,False
65,24.571432,115,*?,65,66,False
66,24.986931,115,L+H*,66,67,True
67,24.986931,115,HiF0,67,67,False
68,25.467789,115,*?,68,68,False
69,25.884341,115,H*,69,69,True
70,26.121383,115,L-,70,69,False
71,26.499534,115,HiF0,71,72,False
72,26.500587,115,H*,72,72,True
73,27.266225,115,L-H%,73,73,False
74,27.579017,115,H*,74,74,True
75,28.115898,115,H*,75,76,True
76,28.115898,115,HiF0,76,76,False
77,28.260622,115,L-,77,76,False
78,28.834851,115,HiF0,78,79,False
79,28.862862,115,H*,79,79,True
80,29.460434,115,!H*,80,81,True
81,29.777894,115,L-L%,81,81,False
