,break_time,x,break,wrd_id
0,1.31,76,2-,0
1,1.77,76,2,1
2,2.45,76,4,2
3,2.89,76,1,3
4,3.07,76,1-,4
5,3.15,76,1,5
6,3.99,76,3,6
7,4.69,76,2,7
8,5.31,76,1,8
9,5.76,76,1,9
10,6.4,76,4-,10
11,6.56,76,1,11
12,6.95,76,1,12
13,7.39,76,4,13
14,8.32,76,1,14
15,8.38,76,1,15
16,8.72,76,4,16
17,8.93,76,1,17
18,9.31,76,1,18
19,9.78,76,3,19
20,9.89,76,1,20
21,10.14,76,1,21
22,10.57,76,1,22
23,11.12,76,3,23
24,11.74,76,1,24
25,12.07,76,3-,25
26,12.2,76,1,26
27,12.67,76,1,27
28,13.13,76,4,28
29,13.64,76,0,29
30,13.7,76,1,30
31,14.27,76,3,31
32,14.35,76,1-,32
33,14.92,76,1,33
34,15.2,76,1,34
35,15.56,76,4,35
36,16.129999,76,1,36
37,16.209999,76,1,37
38,16.43,76,1,38
39,16.969999,76,4,39
40,17.42,76,2,40
41,17.549999,76,2-,41
42,17.74,76,1,42
43,17.879999,76,0,43
44,17.969999,76,1,44
45,18.41,76,4,45
