,break_time,x,break,wrd_id
0,0.302529,123,1,0
1,0.445542,123,1,1
2,0.684815,123,1-,2
3,0.775574,123,1-,3
4,0.852581,123,1-,4
5,1.124857,123,1,5
6,1.639165,123,3-,6
7,1.933136,123,1,7
8,2.365788,123,1,8
9,3.239825,123,4-,9
10,3.432896,123,1,10
11,3.837184,123,1,11
12,4.208469,123,1,12
13,4.588005,123,1,13
14,4.747521,123,1,14
15,5.228816,123,4,15
16,5.611907,123,2-,16
17,5.771775,123,1-,17
18,5.887541,123,1-,18
19,6.284454,123,3,19
20,6.427783,123,1,20
21,6.954576,123,3,21
22,7.756338,123,1,22
23,8.420947,123,4,23
24,9.195148,123,1-,24
25,9.277838,123,1-,25
26,9.63065,123,1,26
27,9.807055,123,1,27
28,10.344874,123,3,28
29,10.931641,123,1-,29
30,11.025357,123,1,30
31,11.38368,123,1,31
32,11.678941,123,3,32
33,12.119955,123,3,33
34,12.364939,123,1-,34
35,12.475192,123,1-,35
36,12.618522,123,1-,36
37,13.178391,123,4-,37
38,13.291068,123,1-,38
39,13.669019,123,4,39
40,14.140021,123,1,40
41,14.385643,123,3-,41
42,14.642008,123,1,42
43,15.273208,123,3,43
44,15.507498,123,2-,44
45,15.810695,123,1-,45
46,16.386768,123,4,46
47,16.477731,123,1,47
48,16.676187,123,1,48
49,16.968359,123,1-,49
50,17.078613,123,1-,50
51,17.161303,123,1-,51
52,17.53892,123,4,52
53,18.291401,123,1,53
54,18.771004,123,1,54
55,19.198236,123,3,55
56,19.327784,123,2-,56
57,19.675083,123,1,57
58,20.328334,123,4,58
59,20.540576,123,1,59
60,20.943001,123,1,60
61,21.422604,123,0,61
62,22.092393,123,4,62
63,22.354246,123,2-,63
64,22.640905,123,1-,64
65,22.707057,123,1-,65
66,23.161852,123,4-,66
67,23.274863,123,1-,67
68,23.633187,123,2-,68
69,23.96946,123,2-,69
70,24.355347,123,1,70
71,24.821168,123,4,71
72,25.441347,123,1,72
73,25.739031,123,3-,73
74,25.987102,123,1-,74
75,26.444654,123,1,75
76,26.987651,123,4,76
77,27.073099,123,1,77
78,27.266042,123,0,78
79,27.409372,123,1-,79
80,27.458986,123,1-,80
81,27.715324,123,4-,81
82,27.861411,123,1,82
83,28.20871,123,1,83
84,28.53947,123,1,84
85,28.872986,123,4,85
86,29.509704,123,1,86
87,29.790851,123,1,87
88,30.121611,123,1,88
89,30.306285,123,3,89
90,30.419296,123,1,90
91,30.937487,123,1,91
92,31.527344,123,1,92
93,32.147866,123,3,93
94,32.238479,123,2-,94
95,32.602315,123,1,95
96,32.712569,123,1,96
97,33.410268,123,3,97
98,33.831645,123,2-,98
99,33.919848,123,1,99
100,34.476628,123,1,100
101,34.832539,123,4,101
102,35.366408,123,1,102
103,35.927464,123,1-,103
104,36.461018,123,1,104
105,36.604032,123,2-,105
106,37.038576,123,1-,106
107,37.088081,123,1-,107
108,37.346607,123,1,108
109,37.91964,123,4,109
110,38.160687,123,1,110
111,38.413713,123,1,111
112,38.48522,123,1,112
113,38.848257,123,1,113
114,39.348807,123,1,114
115,39.813085,123,4,115
116,40.275649,123,1,116
117,41.207792,123,4-,117
118,41.540776,123,1-,118
119,41.7828,123,1-,119
120,42.459368,123,4,120
