,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,1.255,115,*,0,2,False
1,1.98,115,!H-,1,2,False
2,2.175,115,*,2,3,False
3,2.91,115,*,3,5,False
4,3.17,115,*,4,6,False
5,3.475,115,L-L%,5,6,False
6,4.075,115,*,6,7,False
7,4.545,115,*,7,9,False
8,4.8,115,*,8,10,False
9,5.35,115,*,9,13,False
10,5.99,115,*,10,16,False
11,6.055,115,L-L%,11,16,False
12,6.485,115,*,12,18,False
13,6.995,115,*,13,20,False
14,7.43,115,*,14,21,False
15,7.740956,115,L-L%,15,21,False
16,7.915,115,*,16,22,False
17,8.31,115,*,17,25,False
18,8.7,115,*,18,26,False
19,8.790155,115,L-L%,19,26,False
20,9.54,115,*,20,29,False
21,9.82931,115,L-L%,21,29,False
