,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,1.85,76,1,0,['HiF0'],[1.636544],False,False,"['All', 'but']"
1,2.11,76,3,1,"['L+!H*', 'L-']","[2.055, 2.07831]",False,True,['one']
2,2.23,76,1-,2,[],[],False,False,['of']
3,2.35,76,1,3,[],[],False,False,['the']
4,2.61,76,1,4,['*?'],[2.505],False,False,['chief']
5,3.2,76,3,5,"['H*', 'HiF0', 'H-']","[2.735, 2.76104, 3.195]",True,True,['Justices']
6,3.44,76,1,6,[],[],False,False,['since']
7,3.8,76,1,7,"['L+H*', 'HiF0']","[3.53, 3.539151]",True,False,['eighteen']
8,4.13,76,1,8,[],[],False,False,['ninety']
9,4.55,76,4,9,"['!H*', 'L-L%']","[4.37, 4.533125]",True,True,['nine']
10,4.68,76,1-,10,[],[],False,False,['when']
11,5.22,76,1,11,['H*'],[4.745],True,False,"['Oliver', 'Wendell']"
12,5.46,76,1,12,[],[],False,False,[]
13,5.72,76,3,13,"['HiF0', 'H*', '!H-']","[5.491965, 5.555, 5.705]",True,True,['}Holmes']
14,5.89,76,1,14,[],[],False,False,['was']
15,6.31,76,4,15,"['L*', 'L-H%']","[6.096899, 6.300197]",True,True,['appointed']
16,6.99,76,2,16,"['L+H*', 'HiF0']","[6.895, 6.907626]",True,False,['came']
17,7.15,76,1,17,[],[],False,False,['from']
18,7.23,76,1,18,[],[],False,False,['the']
19,7.59,76,4-,19,"['X*?', 'L-H%']","[7.365, 7.510035]",False,True,['ranks']
20,7.68,76,1-,20,[],[],False,False,['of']
21,8.38,76,3,21,"['HiF0', 'H*', 'H-']","[7.745977, 7.765, 8.343367]",True,True,['S.J.C.']
22,8.95,76,1,22,"['HiF0', 'H*']","[8.574294, 8.64]",True,False,['associate/aj']
23,9.38,76,4,23,"['*?', 'L-L%']","[9.02108, 9.367467]",False,True,['judges']
24,10.04,76,1-,24,[],[],False,False,['If']
25,10.18,76,1,25,[],[],False,False,['he']
26,10.5,76,2,26,['H*'],[10.325],True,False,['sticks']
27,10.63,76,1-,27,[],[],False,False,['with']
28,11.14,76,3,28,"['HiF0', 'H*', '!H-']","[10.843367, 10.91, 11.115]",True,True,['tradition']
29,11.72,76,1,29,['H*'],[11.43],True,False,['Dukakis']
30,11.84,76,1,30,[],[],False,False,['is']
31,12.17,76,1,31,"['L+H*', 'HiF0']","[11.947788, 11.957828]",True,False,['likely']
32,12.26,76,1-,32,[],[],False,False,['to']
33,12.66,76,3,33,"['!H*', 'H-']","[12.31, 12.600396]",True,True,['elevate']
34,12.83,76,0,34,['H*'],[12.765],True,False,['one']
35,12.91,76,1,35,[],[],False,False,['of']
36,13.11,76,1,36,[],[],False,False,['His']
37,13.82,76,4-,37,"['HiF0', 'H*', 'L-H%']","[13.483928, 13.65, 13.805]",True,True,['appointees']
38,13.96,76,1-,38,[],[],False,False,['to']
39,14.26,76,4,39,"['HiF0', 'H*', 'L-L%']","[14.071282, 14.19, 14.235]",True,True,['chief']
40,14.98,76,1,40,"['HiF0', 'H*']","[14.914654, 14.92]",True,False,['That']
41,15.23,76,3,41,['!H-'],[15.205],False,True,['means']
42,15.48,76,2,42,['*?'],[15.415],False,False,['Paul']
43,16.09,76,4,43,"['HiF0', 'H*', 'L-H%']","[15.692765, 15.725, 16.035]",True,True,['Leocos']
44,16.27,76,1,44,[],[],False,False,['or']
45,16.540001,76,1,45,[],[],False,False,['Ruth']
46,17.09,76,4,46,"['HiF0', 'H*', 'L-L%']","[16.611438, 16.639999, 17.06325]",True,True,['Abrams']
47,17.18,76,1,47,[],[],False,False,['the']
48,17.4,76,1,48,[],[],False,False,['only']
49,17.690001,76,1,49,"['HiF0', 'H*']","[17.474895, 17.565001]",True,False,['woman']
50,17.84,76,1,50,[],[],False,False,['on']
51,17.9,76,1,51,[],[],False,False,['the']
52,18.190001,76,4,52,"['!H*', 'L-L%']","[18.08, 18.165001]",True,True,['Court']
53,19.17,76,1-,53,"['H*', 'HiF0']","[19.07, 19.096379]",True,False,['another']
54,19.629999,76,1,54,['!H*'],[19.35],True,False,['possible']
55,19.969999,76,3,55,"['!H*', 'H-']","[19.799194, 19.939752]",True,True,['choice']
56,20.09,76,1-,56,[],[],False,False,['is']
57,20.370001,76,1,57,[],[],False,False,['Herbert']
58,21.01,76,4,58,"['HiF0', 'H*', 'L-L%']","[20.496984, 20.545, 20.993972]",True,True,['Wilkins']
59,21.059999,76,1-,59,[],[],False,False,['a']
60,21.459999,76,2-,60,['*?'],[21.184999],False,False,['Governor']
61,21.91,76,1,61,"['HiF0', 'H*']","[21.551199, 21.639999]",True,False,['Sargent']
62,22.42,76,4,62,['L-H%'],[22.404616],False,True,['appointee']
63,22.91,76,0,63,[],[],False,False,['and']
64,23.209999,76,2,64,['H*'],[23.014999],True,False,['{next']
65,23.290001,76,1-,65,[],[],False,False,['}to']
66,23.700001,76,4-,66,"['HiF0', 'H*', 'L-H%']","[23.32831, 23.4, 23.655001]",True,True,['Hennessy']
67,23.780001,76,1,67,[],[],False,False,['the']
68,24.129999,76,2,68,['H+!H*'],[23.940001],False,False,"[""court's""]"
69,24.360001,76,1,69,[],[],False,False,['most']
