,break_time,x,break,wrd_id
0,0.7,76,1,0
1,0.92,76,2,1
2,1.02,76,1,2
3,1.09,76,1,3
4,1.36,76,1,4
5,1.99,76,3,5
6,2.3,76,2,6
7,2.78,76,1,7
8,3.13,76,1,8
9,3.61,76,4,9
10,3.79,76,1,10
11,4.18,76,1,11
12,4.5,76,1,12
13,4.89,76,3,13
14,5.03,76,1,14
15,5.53,76,4,15
16,6.03,76,1,16
17,6.21,76,1,17
18,6.27,76,1,18
19,6.67,76,4-,19
20,6.78,76,1,20
21,7.63,76,2,21
22,8.27,76,1,22
23,9.0,76,4,23
24,9.47,76,1,24
25,9.57,76,1,25
26,9.9,76,2,26
27,10.06,76,1,27
28,10.63,76,4,28
29,11.38,76,2,29
30,11.52,76,1,30
31,11.83,76,2,31
32,11.95,76,1,32
33,12.4,76,4,33
34,12.57,76,1,34
35,12.66,76,1,35
36,12.86,76,1,36
37,13.53,76,4,37
38,13.65,76,1,38
39,14.17,76,4,39
40,14.71,76,1,40
41,15.01,76,3,41
42,15.28,76,1,42
43,16.14,76,4,43
44,16.440001,76,1,44
45,16.67,76,1,45
46,17.24,76,4,46
47,17.389999,76,1,47
48,17.65,76,2,48
49,17.940001,76,1,49
50,18.09,76,1,50
51,18.16,76,1,51
52,18.549999,76,4,52
53,19.299999,76,1,53
54,19.74,76,1,54
55,20.14,76,3,55
56,20.32,76,1,56
57,20.680001,76,1,57
58,21.23,76,4,58
59,21.379999,76,1,59
60,21.770001,76,1,60
61,22.219999,76,1,61
62,22.81,76,4,62
63,23.219999,76,1,63
64,23.520001,76,2,64
65,23.620001,76,1,65
66,24.17,76,4,66
67,24.360001,76,1,67
68,24.75,76,2,68
69,24.99,76,1,69
70,25.350001,76,2,70
71,25.76,76,4,71
72,26.56,76,1,72
73,26.75,76,1,73
74,27.0,76,2,74
75,27.51,76,1,75
76,28.14,76,4,76
77,28.26,76,1,77
78,28.430001,76,0,78
79,28.58,76,1,79
80,28.609999,76,1,80
81,28.899999,76,3,81
82,29.059999,76,1,82
83,29.430001,76,2,83
84,29.83,76,1,84
85,30.25,76,4,85
86,30.75,76,1,86
87,30.99,76,1,87
88,31.41,76,1,88
89,31.610001,76,3,89
90,31.74,76,1,90
91,32.16,76,2,91
92,32.84,76,1,92
93,33.389999,76,4,93
94,33.5,76,1,94
95,33.73,76,1,95
96,33.900002,76,0,96
97,34.72,76,3,97
98,35.150002,76,3-,98
99,35.240002,76,1,99
100,35.740002,76,1,100
101,36.130001,76,4,101
102,36.669998,76,1,102
103,37.130001,76,2,103
104,37.900002,76,4,104
105,38.02,76,1,105
106,38.350001,76,1,106
107,38.439999,76,1,107
108,38.700001,76,1,108
109,39.290001,76,4,109
110,39.759998,76,1,110
111,40.0,76,2,111
112,40.07,76,1,112
113,40.529999,76,3,113
114,41.080002,76,1,114
115,41.48,76,4,115
116,42.119999,76,1,116
117,43.040001,76,4,117
118,43.400002,76,1,118
119,43.7,76,1,119
120,44.460002,76,4,120
