,break_time,x,break,wrd_id
0,0.236524,123,1,0
1,0.627063,123,1,1
2,0.803081,123,1,2
3,1.738175,123,3,3
4,1.886689,123,1,4
5,2.321233,123,1,5
6,2.563257,123,1,6
7,2.904292,123,4,7
8,3.547844,123,1-,8
9,3.627602,123,1-,9
10,3.679857,123,1-,10
11,4.166653,123,1-,11
12,4.227159,123,1-,12
13,4.323418,123,1,13
14,4.694703,123,1,14
15,4.760709,123,1,15
16,5.258526,123,4,16
17,5.410169,123,1-,17
18,5.481834,123,1-,18
19,5.889772,123,1,19
20,6.027589,123,1-,20
21,6.104766,123,1-,21
22,6.611662,123,4,22
23,7.023138,123,1-,23
24,7.287746,123,1-,24
25,7.392487,123,1,25
26,7.601969,123,1,26
27,7.712222,123,1,27
28,8.224901,123,1,28
29,8.555661,123,1,29
30,8.765143,123,1-,30
31,8.869884,123,1-,31
32,9.090391,123,1-,32
33,9.58746,123,4,33
34,10.242541,123,2-,34
35,10.821372,123,1,35
36,11.37264,123,1,36
37,12.013203,123,4-,37
38,12.227105,123,1,38
39,12.579916,123,1,39
40,12.872088,123,1,40
41,13.241437,123,1,41
42,13.641366,123,3,42
43,13.776169,123,0,43
44,13.902961,123,1,44
45,14.228209,123,1,45
46,14.470766,123,1,46
47,14.553457,123,1,47
48,14.7464,123,3-,48
49,14.834603,123,0,49
50,14.867679,123,0,50
51,15.270104,123,1,51
52,15.825084,123,4,52
53,16.714426,123,1,53
54,16.901857,123,1,54
55,17.188517,123,1,55
56,17.458747,123,3,56
57,17.756322,123,1,57
58,17.91619,123,1,58
59,18.217823,123,3,59
60,18.373743,123,2,60
61,19.273929,123,3,61
62,19.60307,123,1,62
63,20.038506,123,4,63
64,20.512661,123,1,64
65,20.667016,123,0,65
66,20.826884,123,1,66
67,21.284436,123,1,67
68,21.400202,123,1,68
69,21.604171,123,1,69
70,22.040705,123,4,70
71,22.254667,123,1,71
72,22.524754,123,3,72
73,22.656434,123,1,73
74,22.805276,123,0,74
75,22.934824,123,0,75
76,23.326224,123,1,76
77,23.400645,123,1,77
78,23.521924,123,1,78
79,23.825121,123,1,79
80,23.896786,123,1,80
81,24.166929,123,1,81
82,24.365385,123,1-,82
83,24.701659,123,1,83
84,25.340304,123,4,84
85,25.708839,123,3,85
86,25.986113,123,2-,86
87,26.057778,123,1-,87
88,26.399564,123,1,88
89,26.759445,123,3,89
90,26.868142,123,1-,90
91,27.116212,123,1,91
92,27.413897,123,1,92
93,27.997069,123,4,93
94,28.615661,123,1,94
95,29.023599,123,1,95
96,29.448076,123,1,96
97,29.552816,123,1-,97
98,29.784349,123,0,98
99,29.949729,123,1,99
100,30.192287,123,1,100
101,30.70334,123,4,101
102,30.81522,123,2-,102
103,31.225891,123,3,103
104,31.34995,123,1-,104
105,31.708274,123,2-,105
106,32.221491,123,3,106
107,32.529662,123,1-,107
108,32.595814,123,1,108
109,32.794271,123,1,109
110,33.217091,123,4,110
111,33.354192,123,1,111
112,33.767642,123,1,112
113,34.07084,123,1,113
114,34.421711,123,3,114
115,34.746244,123,2-,115
116,34.80208,123,1-,116
117,34.978486,123,1,117
118,35.259632,123,1,118
119,35.405718,123,1,119
120,36.312553,123,1,120
121,37.320502,123,4,121
122,37.87817,123,1,122
123,38.098677,123,1,123
124,38.308159,123,1,124
125,38.833153,123,1,125
126,39.1957,123,1,126
127,39.531723,123,3,127
128,39.894759,123,2,128
129,40.06119,123,1,129
130,40.546305,123,1,130
131,40.943218,123,1,131
132,41.301542,123,1,132
133,41.621933,123,4,133
134,42.087372,123,0,134
135,42.192113,123,1,135
136,42.379544,123,2-,136
137,42.456721,123,1-,137
138,43.041065,123,1,138
139,43.129268,123,1,139
140,43.585628,123,4,140
141,44.237316,123,2-,141
142,44.501924,123,1,142
143,44.722431,123,3-,143
144,45.031141,123,1,144
145,45.527323,123,3,145
146,45.736764,123,1,146
147,46.132382,123,3,147
148,46.530592,123,1,148
149,46.839302,123,1,149
150,47.346468,123,1,150
151,47.473259,123,3-,151
152,47.715817,123,1,152
153,48.228092,123,4,153
154,48.779764,123,1,154
155,48.956169,123,0,155
156,49.066423,123,1-,156
157,49.138087,123,1-,157
158,49.424747,123,1,158
159,50.036654,123,1,159
160,50.474915,123,4,160
161,50.934677,123,1,161
162,51.066981,123,1,162
163,51.762044,123,4,163
