,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.236524,115,H*,0,0,True
1,0.250274,115,HiF0,1,0,False
2,0.59956,115,L+H*,2,2,True
3,0.682069,115,<,3,2,False
4,1.012096,115,L+!H*,4,5,False
5,1.278871,115,!H*,5,6,True
6,1.595151,115,!H-,6,6,False
7,2.007393,115,H*,7,8,True
8,2.038507,115,HiF0,8,8,False
9,2.541805,115,!H*,9,9,True
10,3.003849,115,H*,10,9,True
11,3.206822,115,H-L%,11,9,False
12,3.595161,115,H*,12,11,True
13,3.991199,115,L+H*,13,12,True
14,4.381736,115,L+H*,14,13,True
15,4.453243,115,HiF0,15,13,False
16,5.135307,115,L-H%,16,15,False
17,5.501654,115,H*,17,16,True
18,5.711135,115,<,18,17,False
19,5.711135,115,HiF0,19,17,False
20,6.041896,115,H+!H*,20,19,False
21,6.229327,115,H-,21,19,False
22,6.549062,115,H*,22,21,True
23,6.554575,115,HiF0,23,21,False
24,6.824696,115,H-,24,21,False
25,7.497242,115,H*,25,22,True
26,7.502755,115,HiF0,26,22,False
27,8.037485,115,L-L%,27,23,False
28,9.09592,115,H*,28,24,True
29,9.503858,115,H*,29,26,True
30,10.0441,115,L+H*,30,28,True
31,10.077176,115,HiF0,31,28,False
32,10.275633,115,L-,32,28,False
33,10.622931,115,L+H*,33,29,True
34,10.622931,115,HiF0,34,29,False
35,11.185224,115,L+!H*,35,31,False
36,11.620726,115,H-,36,32,False
37,11.841235,115,H*,37,33,True
38,11.841235,115,HiF0,38,33,False
39,12.034178,115,H-,39,33,False
40,12.298787,115,H*,40,34,True
41,12.364939,115,HiF0,41,34,False
42,13.103637,115,L-H%,42,37,False
43,13.489525,115,H*,43,39,True
44,13.489525,115,HiF0,44,39,False
45,13.627342,115,L-L%,45,39,False
46,14.115522,115,X*?,46,40,False
47,14.319491,115,!H-,47,41,False
48,14.556536,115,H*,48,42,True
49,14.928667,115,!H*,49,43,True
50,15.18225,115,H-,50,43,False
51,15.468909,115,*?,51,44,False
52,15.667366,115,H*,52,45,True
53,15.931974,115,H*,53,46,True
54,15.931974,115,HiF0,54,46,False
55,16.157994,115,L-L%,55,46,False
56,16.554908,115,L*+H,56,48,True
57,16.858105,115,H*,57,49,True
58,16.858105,115,HiF0,58,49,False
59,17.40386,115,L-L%,59,52,False
60,18.10397,115,H*,60,53,True
61,18.258325,115,<,61,53,False
62,18.258325,115,HiF0,62,53,False
63,18.456781,115,!H*,63,54,True
64,18.974973,115,L+!H*,64,55,False
65,19.035612,115,H-,65,55,False
66,19.449063,115,H*,66,57,True
67,19.884564,115,HiF0,67,58,False
68,19.890077,115,L+H*,68,58,True
69,20.2043,115,L-L%,69,58,False
70,21.119406,115,L+H*,70,61,True
71,21.720288,115,*?,71,62,False
72,22.001435,115,L-H%,72,62,False
73,22.277068,115,*?,73,63,False
74,22.541677,115,H+!H*,74,64,False
75,22.822823,115,L+H*,75,66,True
76,22.839361,115,HiF0,76,66,False
77,23.092944,115,L-H%,77,66,False
78,23.489857,115,H*,78,68,True
79,23.765491,115,H*,79,69,True
80,23.892282,115,-?,80,69,False
81,24.162403,115,HiF0,81,70,False
82,24.200992,115,H*,82,70,True
83,24.482139,115,!H*,83,71,True
84,24.675082,115,L-L%,84,71,False
85,25.540575,115,HiF0,85,73,False
86,25.579164,115,H*,86,73,True
87,25.722493,115,!H-,87,73,False
88,25.904411,115,HiF0,88,74,False
89,25.909924,115,H*,89,74,True
90,26.185558,115,L+!H*,90,75,False
91,26.571445,115,L+!H*,91,76,False
92,26.825028,115,L-H%,92,76,False
93,27.205403,115,L+H*,93,78,True
94,27.205403,115,HiF0,94,78,False
95,27.552702,115,L+!H*,95,81,False
96,27.607828,115,L-H%,96,81,False
97,27.96064,115,H*,97,83,True
98,28.092944,115,>,98,83,False
99,28.352039,115,H+!H*,99,84,False
100,28.693825,115,HiF0,100,85,False
101,28.699338,115,H*,101,85,True
102,28.801321,115,H-L%,102,85,False
103,29.680597,115,H*,103,87,True
104,29.680597,115,HiF0,104,87,False
105,29.93418,115,!H*,105,88,True
106,30.215327,115,H*,106,89,True
107,30.270454,115,!H-,107,89,False
108,30.750056,115,HiF0,108,91,False
109,30.755569,115,L+H*,109,91,True
110,31.196583,115,!H*,110,92,True
111,31.769901,115,H*,111,93,True
112,32.089637,115,!H-,112,93,False
113,32.414884,115,L+H*,113,95,True
114,32.420397,115,HiF0,114,95,False
115,32.966152,115,L+!H*,115,97,False
116,33.307938,115,H-,116,97,False
117,33.611138,115,H*,117,98,True
118,34.244295,115,HiF0,118,100,False
119,34.256121,115,L+H*,119,100,True
120,34.409312,115,-?,120,100,False
121,34.553806,115,L+!H*,121,101,False
122,34.724699,115,L-H%,122,101,False
123,35.580929,115,L+H*,123,103,True
124,35.817453,115,-?,124,103,False
125,36.180489,115,H+!H*,125,104,False
126,36.840556,115,L+H*,126,106,True
127,36.840556,115,HiF0,127,106,False
128,37.220094,115,*?,128,108,False
129,37.77565,115,*?,129,109,False
130,37.78115,115,L-H%,130,109,False
131,38.364208,115,L+H*,131,111,True
132,38.441216,115,HiF0,132,112,False
133,38.452217,115,<,133,112,False
134,38.727244,115,!H*,134,113,True
135,39.128785,115,L+!H*,135,114,False
136,39.17829,115,<,136,114,False
137,39.557828,115,!H*,137,115,True
138,39.788851,115,L-L%,138,115,False
139,40.358157,115,*?,139,117,False
140,40.457167,115,>,140,117,False
141,40.457167,115,HiF0,141,117,False
142,40.732195,115,H+!H*,142,117,False
143,41.001722,115,H+!H*,143,117,False
144,41.155737,115,H-L%,144,117,False
145,41.463768,115,*?,145,118,False
146,41.48577,115,HiF0,146,118,False
147,41.656288,115,!H*,147,119,True
148,41.892811,115,!H*,148,120,True
149,42.002822,115,L-L%,149,120,False
