,break_time,x,break,wrd_id
0,0.341786,123,1,0
1,0.689084,123,1,1
2,0.760749,123,1,2
3,1.135611,123,2-,3
4,1.334068,123,1,4
5,1.689635,123,3,5
6,1.976295,123,1,6
7,2.337375,123,1,7
8,2.579933,123,0,8
9,3.164277,123,4-,9
10,3.654906,123,3,10
11,3.751378,123,1,11
12,4.20893,123,1,12
13,4.779492,123,3,13
14,4.958655,123,1,14
15,5.184675,123,1,15
16,5.603638,123,2-,16
17,6.474641,123,4,17
18,6.670342,123,1,18
19,6.843991,123,1,19
20,7.488974,123,1,20
21,8.114663,123,4,21
22,9.221947,123,3,22
23,9.420403,123,1,23
24,9.745651,123,1,24
25,10.015772,123,1-,25
26,10.098462,123,1-,26
27,10.17564,123,1-,27
28,10.520182,123,3-,28
29,10.721314,123,1,29
30,11.17611,123,3-,30
31,11.578535,123,1,31
32,11.972691,123,4,32
33,12.12286,123,1-,33
34,12.500479,123,1,34
35,12.550093,123,1,35
36,13.06069,123,4-,36
37,13.3694,123,4,37
38,13.992939,123,1,38
39,14.130756,123,1,39
40,14.557988,123,1,40
41,14.759201,123,3-,41
42,15.393159,123,1,42
43,15.908594,123,3,43
44,15.983278,123,1,44
45,16.793642,123,1,45
46,17.055494,123,1,46
47,17.852075,123,4,47
48,18.160693,123,3,48
49,18.417033,123,1,49
50,18.728499,123,1,50
51,19.125411,123,1,51
52,19.547131,123,4-,52
53,19.673924,123,1,53
54,20.101157,123,1,54
55,20.586272,123,1,55
56,20.903251,123,1,56
57,21.435224,123,4,57
58,22.479704,123,1,58
59,22.537587,123,1,59
60,22.860079,123,3,60
61,23.29558,123,1,61
62,23.725569,123,0,62
63,24.205171,123,4,63
64,24.637917,123,1,64
65,25.150596,123,1,65
66,25.409692,123,1,66
67,25.974741,123,3,67
68,26.105844,123,1-,68
69,26.155458,123,1-,69
70,26.455899,123,1,70
71,27.244212,123,4,71
72,27.621831,123,1,72
73,27.704521,123,1,73
74,28.258545,123,4-,74
75,28.447901,123,1,75
76,28.618794,123,1,76
77,28.919235,123,1,77
78,29.252752,123,1,78
79,29.950105,123,4,79
