,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.57,76,1,0,[],[],False,False,['than']
1,0.88,76,1,1,"['L+H*', 'HiF0']","[0.732931, 0.747991]",True,False,['half']
2,0.96,76,1-,2,[],[],False,False,['of']
3,1.54,76,1,3,[],[],False,False,"[""America's""]"
4,2.2,76,4,4,"['!H*', 'L-L%']","[1.676704, 2.171057]",True,True,['teenagers']
5,2.3,76,1,5,[],[],False,False,['have']
6,2.53,76,1,6,[],[],False,False,['had']
7,3.05,76,1,7,"['L+H*', 'HiF0']","[2.695779, 2.721002]",True,False,['sexual']
8,3.63,76,4,8,"['L+!H*', 'L-H%']","[3.116828, 3.606798]",False,True,['intercourse']
9,3.8,76,1,9,[],[],False,False,['by']
10,3.9,76,1-,10,[],[],False,False,['the']
11,4.25,76,3-,11,"['H*', 'HiF0', '!H-']","[4.10403, 4.145263, 4.214472]",True,True,['time']
12,4.42,76,1,12,[],[],False,False,"[""they're""]"
13,5.29,76,4,13,"['L+H*', 'HiF0', '!H*', 'L-L%']","[4.631138, 4.654801, 5.027724, 5.24857]",True,True,['seventeen']
14,5.89,76,1,14,[],[],False,False,['and']
15,6.18,76,4-,15,"['H*', 'HiF0', 'L-H%']","[5.972035, 5.987898, 6.122637]",True,True,['many']
16,6.64,76,1,16,"['H*', 'HiF0']","[6.378661, 6.424645]",True,False,['seldom']
17,6.83,76,2-,17,[],[],False,False,['use']
18,7.09,76,1,18,['!H*'],[6.955969],True,False,['birth']
19,7.67,76,4,19,['L-L%'],[7.628659],False,True,['control']
20,8.06,76,2,20,"['H*', 'HiF0']","[7.898489, 7.924783]",True,False,['according']
21,8.17,76,1,21,[],[],False,False,['to']
22,8.26,76,1,22,[],[],False,False,['a']
23,8.61,76,2,23,['L+!H*'],[8.380416],False,False,['recent']
24,8.94,76,1,24,['!H*'],[8.71676],True,False,['Lewis']
25,9.3,76,1,25,['!H*'],[9.033025],True,False,['Harris']
26,9.61,76,4,26,['L-L%'],[9.560133],False,True,['poll']
27,10.09,76,1,27,"['H*', 'HiF0']","[9.841257, 9.886605]",True,False,['sponsored']
28,10.34,76,2,28,[],[],False,False,['by']
29,10.76,76,1,29,['!H*'],[10.544067],True,False,['planned']
30,11.39,76,4,30,"['H*', 'L-L%']","[10.900492, 11.337238]",True,True,['parenthood']
31,12.43,76,3,31,"['H*', 'HiF0', '!H-']","[12.0045, 12.020238, 12.391045]",True,True,['Advocates']
32,12.53,76,1,32,[],[],False,False,['of']
33,13.19,76,2,33,['H*'],[12.872972],True,False,['dispensing']
34,14.03,76,2,34,"['!H*', '!H*']","[13.334819, 13.696264]",True,False,['contraceptives']
35,14.15,76,1,35,[],[],False,False,['in']
36,14.79,76,4,36,"['L+H*', 'HiF0', '!H-L%']","[14.394054, 14.411399, 14.760378]",True,True,['schools']
37,15.28,76,2-,37,"['H*', 'HiF0']","[15.234712, 15.251192]",True,False,['see']
38,15.38,76,1,38,[],[],False,False,['the']
39,15.77,76,3,39,"['!H*', 'H-']","[15.576077, 15.726679]",True,True,['poll']
40,16.0,76,1,40,[],[],False,False,['as']
41,16.6,76,3-,41,"['L+H*', 'HiF0', 'L-']","[16.339128, 16.354663, 16.558635]",True,True,['supporting']
42,16.75,76,1,42,[],[],False,False,['their']
43,17.370001,76,4,43,"['H*', 'HiF0', 'L-L%']","[16.936516, 16.942011, 17.334236]",True,True,['case']
44,17.93,76,1,44,"['H*', 'HiF0']","[17.703169, 17.741273]",True,False,['others']
45,18.25,76,4,45,['L-H%'],[18.215444],False,True,['say']
46,18.68,76,2,46,"['H*', 'HiF0']","[18.360799, 18.376312]",True,False,['easier']
47,19.420001,76,2,47,"['!H*', 'H*']","[18.862806, 19.229271]",True,False,['availability']
48,19.52,76,1,48,[],[],False,False,['of']
49,19.790001,76,1,49,['L+H*'],[19.650957],True,False,['birth']
50,20.23,76,4,50,['L-L%'],[20.19823],False,True,['control']
51,20.469999,76,1,51,[],[],False,False,['for']
52,21.19,76,4,52,"['H*', 'HiF0', 'L-L%']","[20.665012, 20.685281, 21.130134]",True,True,['teenagers']
53,21.629999,76,1,53,[],[],False,False,['will']
54,21.879999,76,2-,54,[],[],False,False,['make']
55,21.960001,76,1,55,[],[],False,False,['an']
56,22.469999,76,1,56,"['L+H*', 'HiF0']","[22.236502, 22.261583]",True,False,['alarming']
57,23.41,76,4,57,"['L*', 'L-H%']","[22.989513, 23.260597]",True,True,['situation']
58,23.83,76,1,58,"['H*', 'HiF0']","[23.632082, 23.648524]",True,False,['much']
59,24.379999,76,4,59,"['!H*', 'L-L%']","[23.948347, 24.33541]",True,True,['worse']
60,24.979999,76,1,60,[],[],False,False,['the']
61,25.219999,76,2,61,"['H*', 'HiF0']","[25.006164, 25.022358]",True,False,['issue']
62,25.350001,76,1,62,[],[],False,False,['has']
63,25.700001,76,1,63,['L+!H*'],[25.558372],False,False,['already']
64,26.040001,76,3,64,['L-'],[25.964998],False,True,['stirred']
65,26.399999,76,1,65,"['H*', 'HiF0']","[26.190901, 26.212115]",True,False,['{heated']
66,26.690001,76,2,66,['!H*'],[26.612587],True,False,['}debate']
67,26.829999,76,1,67,[],[],False,False,['in']
68,27.4,76,4,68,"['H*', 'L-L%']","[26.958972, 27.330458]",True,True,['Boston']
69,27.610001,76,1,69,[],[],False,False,['where']
70,27.74,76,1,70,[],[],False,False,"[""it's""]"
71,28.050001,76,2,71,['H*'],[27.91462],True,False,['{bound']
72,28.1,76,1,72,[],[],False,False,['}to']
73,28.550001,76,2,73,"['H*', 'HiF0']","[28.286105, 28.306001]",True,False,['surface']
74,28.95,76,4,74,"['!H*', 'L-L%']","[28.752972, 28.918634]",True,True,['again']
75,29.67,76,1,75,"['H*', 'HiF0']","[29.494524, 29.514893]",True,False,['next']
76,29.859999,76,3,76,"['H*', 'H-']","[29.735488, 29.815809]",True,True,['month']
77,29.979999,76,1,77,[],[],False,False,['the']
78,30.83,76,3-,78,"['HiF0', 'H*', '!H*', 'L-']","[30.141374, 30.142114, 30.538699, 30.805628]",True,True,['superintendent']
79,30.88,76,1,79,[],[],False,False,['of']
80,31.32,76,1,80,"['H*', 'HiF0']","[31.050747, 31.092677]",True,False,['{Boston']
81,31.629999,76,1,81,[],[],False,False,['Public']
82,32.240002,76,4,82,"['H*', 'L-L%']","[31.894119, 32.165203]",True,True,['schools']
83,32.459999,76,1,83,[],[],False,False,['is']
84,32.99,76,3-,84,"['L+H*', 'HiF0', 'H-']","[32.731053, 32.761236, 32.891695]",True,True,['{expected']
85,33.029999,76,1,85,[],[],False,False,['}to']
86,33.290001,76,2,86,[],[],False,False,['put']
87,33.700001,76,1,87,"['H*', 'HiF0']","[33.453943, 33.521777]",True,False,['thumbs']
88,34.070002,76,4,88,"['H*', 'L-H%']","[33.795308, 33.91579]",True,True,['up']
89,34.400001,76,2,89,[],[],False,False,['or']
90,34.810001,76,1,90,['L+H*'],[34.558359],True,False,['thumbs']
